match,start_time,market_name,home_team,away_team,player_name,player_team,opposition_team,line,over_price,agency
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jakub Kiwior,Arsenal,Wolverhampton Wanderers,1.5,101,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jakub Kiwior,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Arsenal,0.5,10,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Arsenal,1.5,151,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jorginho,Arsenal,Wolverhampton Wanderers,0.5,6,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jorginho,Arsenal,Wolverhampton Wanderers,1.5,51,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jorginho,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,João Gomes,Wolverhampton Wanderers,Arsenal,0.5,17,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,João Gomes,Wolverhampton Wanderers,Arsenal,1.5,301,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,João Gomes,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jurrien Timber,Arsenal,Wolverhampton Wanderers,0.5,7,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jurrien Timber,Arsenal,Wolverhampton Wanderers,1.5,81,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jurrien Timber,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jørgen Strand Larsen,Wolverhampton Wanderers,Arsenal,0.5,5,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jørgen Strand Larsen,Wolverhampton Wanderers,Arsenal,1.5,41,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Jørgen Strand Larsen,Wolverhampton Wanderers,Arsenal,2.5,301,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Kai Havertz,Arsenal,Wolverhampton Wanderers,0.5,2,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Kai Havertz,Arsenal,Wolverhampton Wanderers,1.5,6.5,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Kai Havertz,Arsenal,Wolverhampton Wanderers,2.5,21,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Leandro Trossard,Arsenal,Wolverhampton Wanderers,0.5,2.1,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Leandro Trossard,Arsenal,Wolverhampton Wanderers,1.5,7,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Leandro Trossard,Arsenal,Wolverhampton Wanderers,2.5,21,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Mario Lemina,Wolverhampton Wanderers,Arsenal,0.5,12,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Mario Lemina,Wolverhampton Wanderers,Arsenal,1.5,201,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Mario Lemina,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Martin Ødegaard,Arsenal,Wolverhampton Wanderers,0.5,2.6,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Martin Ødegaard,Arsenal,Wolverhampton Wanderers,1.5,11,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Martin Ødegaard,Arsenal,Wolverhampton Wanderers,2.5,51,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Matt Doherty,Wolverhampton Wanderers,Arsenal,0.5,17,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Matt Doherty,Wolverhampton Wanderers,Arsenal,1.5,301,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Matt Doherty,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Oleksandr Zinchenko,Arsenal,Wolverhampton Wanderers,0.5,7,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Oleksandr Zinchenko,Arsenal,Wolverhampton Wanderers,1.5,81,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Oleksandr Zinchenko,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pablo Sarabia,Wolverhampton Wanderers,Arsenal,0.5,7.5,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pablo Sarabia,Wolverhampton Wanderers,Arsenal,1.5,81,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pablo Sarabia,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pedro Lima,Wolverhampton Wanderers,Arsenal,0.5,26,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pedro Lima,Wolverhampton Wanderers,Arsenal,1.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Pedro Lima,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rayan Aït-Nouri,Wolverhampton Wanderers,Arsenal,0.5,17,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rayan Aït-Nouri,Wolverhampton Wanderers,Arsenal,1.5,301,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rayan Aït-Nouri,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Reiss Nelson,Arsenal,Wolverhampton Wanderers,0.5,2.6,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Reiss Nelson,Arsenal,Wolverhampton Wanderers,1.5,11,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Reiss Nelson,Arsenal,Wolverhampton Wanderers,2.5,51,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Riccardo Calafiori,Arsenal,Wolverhampton Wanderers,0.5,9,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Riccardo Calafiori,Arsenal,Wolverhampton Wanderers,1.5,101,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Riccardo Calafiori,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rodrigo Gomes,Wolverhampton Wanderers,Arsenal,0.5,8,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rodrigo Gomes,Wolverhampton Wanderers,Arsenal,1.5,101,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Rodrigo Gomes,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Santiago Bueno,Wolverhampton Wanderers,Arsenal,0.5,26,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Santiago Bueno,Wolverhampton Wanderers,Arsenal,1.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Santiago Bueno,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Thomas Partey,Arsenal,Wolverhampton Wanderers,0.5,6,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Thomas Partey,Arsenal,Wolverhampton Wanderers,1.5,51,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Thomas Partey,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Tommy Doyle,Wolverhampton Wanderers,Arsenal,0.5,15,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Tommy Doyle,Wolverhampton Wanderers,Arsenal,1.5,301,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Tommy Doyle,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Toti,Wolverhampton Wanderers,Arsenal,0.5,21,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Toti,Wolverhampton Wanderers,Arsenal,1.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Toti,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,William Saliba,Arsenal,Wolverhampton Wanderers,0.5,7,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,William Saliba,Arsenal,Wolverhampton Wanderers,1.5,81,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,William Saliba,Arsenal,Wolverhampton Wanderers,2.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Yerson Mosquera,Wolverhampton Wanderers,Arsenal,0.5,26,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Yerson Mosquera,Wolverhampton Wanderers,Arsenal,1.5,401,TAB
Arsenal v Wolverhampton Wanderers,2024-08-17T14:00:00.000Z,Player Goals,Arsenal,Wolverhampton Wanderers,Yerson Mosquera,Wolverhampton Wanderers,Arsenal,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Abdoulaye Doucouré,Everton,Brighton & Hove Albion,0.5,4.75,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Abdoulaye Doucouré,Everton,Brighton & Hove Albion,1.5,26,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Abdoulaye Doucouré,Everton,Brighton & Hove Albion,2.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Adam Webster,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Adam Webster,Brighton & Hove Albion,Everton,1.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Adam Webster,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Andrew Moran,Brighton & Hove Albion,Everton,0.5,7.5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Andrew Moran,Brighton & Hove Albion,Everton,1.5,81,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Andrew Moran,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Ashley Young,Everton,Brighton & Hove Albion,0.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Ashley Young,Everton,Brighton & Hove Albion,1.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Ashley Young,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Beto,Everton,Brighton & Hove Albion,0.5,3.5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Beto,Everton,Brighton & Hove Albion,1.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Beto,Everton,Brighton & Hove Albion,2.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Billy Gilmour,Brighton & Hove Albion,Everton,0.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Billy Gilmour,Brighton & Hove Albion,Everton,1.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Billy Gilmour,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Cameron Peupion,Brighton & Hove Albion,Everton,0.5,7.5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Cameron Peupion,Brighton & Hove Albion,Everton,1.5,81,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Cameron Peupion,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Carlos Baleba,Brighton & Hove Albion,Everton,0.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Carlos Baleba,Brighton & Hove Albion,Everton,1.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Carlos Baleba,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Danny Welbeck,Brighton & Hove Albion,Everton,0.5,3.7,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Danny Welbeck,Brighton & Hove Albion,Everton,1.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Danny Welbeck,Brighton & Hove Albion,Everton,2.5,151,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dominic Calvert-Lewin,Everton,Brighton & Hove Albion,0.5,3.15,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dominic Calvert-Lewin,Everton,Brighton & Hove Albion,1.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dominic Calvert-Lewin,Everton,Brighton & Hove Albion,2.5,81,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dwight McNeil,Everton,Brighton & Hove Albion,0.5,5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dwight McNeil,Everton,Brighton & Hove Albion,1.5,34,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Dwight McNeil,Everton,Brighton & Hove Albion,2.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Idrissa Gueye,Everton,Brighton & Hove Albion,0.5,8.5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Idrissa Gueye,Everton,Brighton & Hove Albion,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Idrissa Gueye,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Igor,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Igor,Brighton & Hove Albion,Everton,1.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Igor,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Iliman Ndiaye,Everton,Brighton & Hove Albion,0.5,4,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Iliman Ndiaye,Everton,Brighton & Hove Albion,1.5,21,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Iliman Ndiaye,Everton,Brighton & Hove Albion,2.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Imari Samuels,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Imari Samuels,Brighton & Hove Albion,Everton,1.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Imari Samuels,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Harrison,Everton,Brighton & Hove Albion,0.5,5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Harrison,Everton,Brighton & Hove Albion,1.5,34,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Harrison,Everton,Brighton & Hove Albion,2.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Hinshelwood,Brighton & Hove Albion,Everton,0.5,9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Hinshelwood,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jack Hinshelwood,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jake O'Brien,Everton,Brighton & Hove Albion,0.5,11,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jake O'Brien,Everton,Brighton & Hove Albion,1.5,151,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jake O'Brien,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jakub Moder,Brighton & Hove Albion,Everton,0.5,6,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jakub Moder,Brighton & Hove Albion,Everton,1.5,67,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jakub Moder,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Milner,Brighton & Hove Albion,Everton,0.5,8,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Milner,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Milner,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Tarkowski,Everton,Brighton & Hove Albion,0.5,11,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Tarkowski,Everton,Brighton & Hove Albion,1.5,151,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,James Tarkowski,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jan Paul van Hecke,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jan Paul van Hecke,Brighton & Hove Albion,Everton,1.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jan Paul van Hecke,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jensen Weir,Brighton & Hove Albion,Everton,0.5,8,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jensen Weir,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jensen Weir,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jesper Lindstrøm,Everton,Brighton & Hove Albion,0.5,4.75,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jesper Lindstrøm,Everton,Brighton & Hove Albion,1.5,26,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Jesper Lindstrøm,Everton,Brighton & Hove Albion,2.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,João Pedro,Brighton & Hove Albion,Everton,0.5,2.9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,João Pedro,Brighton & Hove Albion,Everton,1.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,João Pedro,Brighton & Hove Albion,Everton,2.5,81,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Joël Veltman,Brighton & Hove Albion,Everton,0.5,17,TAB
