match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Noni Madueke,Arsenal,Manchester United,0.5,1.38,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Declan Rice,Arsenal,Manchester United,0.5,2.3,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Myles Lewis-Skelly,Arsenal,Manchester United,0.5,3.25,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Amad Diallo,Manchester United,Arsenal,0.5,2.15,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Bukayo Saka,Arsenal,Manchester United,0.5,1.38,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Matthijs De Ligt,NA,NA,0.5,5.8,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Martin Zubimendi,NA,NA,0.5,3.6,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Noussair Mazraoui,Manchester United,Arsenal,0.5,4.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Yunus Emre Konak,NA,NA,1.5,13,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ibrahim Sangar<c3><a9>,NA,NA,1.5,10.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Aaron Hickey,Brentford,Nottingham Forest,1.5,26,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Sepp Van den Berg,NA,NA,1.5,41,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Neco Williams,Nottingham Forest,Brentford,1.5,8.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Taiwo Awoniyi,Nottingham Forest,Brentford,1.5,2.05,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mads Roerslev,Brentford,Nottingham Forest,1.5,34,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mathias Jensen,Brentford,Nottingham Forest,1.5,10,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kevin Schade,Brentford,Nottingham Forest,1.5,3.45,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Callum Hudson-Odoi,Nottingham Forest,Brentford,1.5,3.05,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morgan Gibbs-White,Nottingham Forest,Brentford,1.5,2.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Eric da Silva,NA,NA,1.5,7.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jordan Henderson,Brentford,Nottingham Forest,1.5,12.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jayden Meghoma,Brentford,Nottingham Forest,1.5,23,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Dan Ndoye,Nottingham Forest,Brentford,1.5,2.9,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ryan Yates,Nottingham Forest,Brentford,1.5,6.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Willy Boly,Nottingham Forest,Brentford,1.5,17,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Igor Jesus,Nottingham Forest,Brentford,1.5,1.9100000000000001,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Murillo,Nottingham Forest,Brentford,1.5,12,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Keane Lewis-Potter,Brentford,Nottingham Forest,1.5,5.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mikkel Damsgaard,Brentford,Nottingham Forest,1.5,5.6,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ola Aina,Nottingham Forest,Brentford,1.5,16,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Benjamin Arthur,Brentford,Nottingham Forest,1.5,31,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nikola Milenkovi<c4><87>,NA,NA,1.5,8.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ethan Pinnock,Brentford,Nottingham Forest,1.5,21,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Chris Wood,Nottingham Forest,Brentford,1.5,2.2,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Michael Kayode,Brentford,Nottingham Forest,1.5,26,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nathan Collins,Brentford,Nottingham Forest,1.5,23,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morato,Nottingham Forest,Brentford,1.5,17,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,F<c3><a1>bio Carvalho,NA,NA,1.5,3.6,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jota Silva,Nottingham Forest,Brentford,1.5,2.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kristoffer Ajer,Brentford,Nottingham Forest,1.5,31,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Rico Henry,Brentford,Nottingham Forest,1.5,23,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,David Carmo,Nottingham Forest,Brentford,1.5,12.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Zach Abbott,Nottingham Forest,Brentford,1.5,41,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Elliot Anderson,Nottingham Forest,Brentford,1.5,7.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Frank Onyeka,Brentford,Nottingham Forest,1.5,11.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Antoni Milambo,Brentford,Nottingham Forest,1.5,4.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Omar Richards,Nottingham Forest,Brentford,1.5,16,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Eberechi Eze,Crystal Palace,Chelsea,2.5,16,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rio Cardines,Crystal Palace,Chelsea,2.5,21,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Adam Wharton,Crystal Palace,Chelsea,2.5,226,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrick Mitchell,Crystal Palace,Chelsea,2.5,801,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Pedro Neto,Chelsea,Crystal Palace,2.5,15,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rom<c3><a9>o Lavia,NA,NA,2.5,81,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daichi Kamada,Crystal Palace,Chelsea,2.5,126,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Mois<c3><a9>s Caicedo,NA,NA,2.5,351,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Justin Devenny,Crystal Palace,Chelsea,2.5,67,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jefferson Lerma,Crystal Palace,Chelsea,2.5,176,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daniel Mu<c3><b1>oz,NA,NA,2.5,101,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Cucurella,Chelsea,Crystal Palace,2.5,101,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrique George,Chelsea,Crystal Palace,2.5,8,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Christopher Nkunku,Chelsea,Crystal Palace,2.5,5.75,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Isma<c3><af>la Sarr,NA,NA,2.5,19,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Cole Palmer,Chelsea,Crystal Palace,2.5,5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Matheus Franca,NA,NA,2.5,34,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Malo Gusto,Chelsea,Crystal Palace,2.5,126,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Chris Richards,Crystal Palace,Chelsea,2.5,551,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Trevoh Chalobah,Chelsea,Crystal Palace,2.5,201,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Odsonne Edouard,NA,NA,2.5,14,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Reece James,Chelsea,Crystal Palace,2.5,41,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jo<c3><a3>o Pedro,NA,NA,2.5,4.8,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jorrel Hato,Chelsea,Crystal Palace,2.5,126,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Maxence Lacroix,Crystal Palace,Chelsea,2.5,301,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Romain Esse,Crystal Palace,Chelsea,2.5,41,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tosin Adarabioyo,Chelsea,Crystal Palace,2.5,151,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Borna Sosa,Crystal Palace,Chelsea,2.5,651,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jean-Philippe Mateta,Crystal Palace,Chelsea,2.5,10.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Gu<c3><a9>hi,NA,NA,2.5,351,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Will Hughes,Crystal Palace,Chelsea,2.5,301,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Estevao,NA,NA,2.5,7,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Liam Delap,Chelsea,Crystal Palace,2.5,4.75,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Beno<c3><ae>t Badiashile,NA,NA,2.5,176,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jamie Bynoe-Gittens,NA,NA,2.5,13,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Enzo Fern<c3><a1>ndez,NA,NA,2.5,21,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Nathaniel Clyne,Crystal Palace,Chelsea,2.5,1001,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joel Piroe,NA,NA,1.5,2.6,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harrison Armstrong,Everton,Leeds United,1.5,6.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Kiernan Dewsbury-Hall,Everton,Leeds United,1.5,5.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Iliman Ndiaye,Everton,Leeds United,1.5,3.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ao Tanaka,NA,NA,1.5,9,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Lukas Nmecha,NA,NA,1.5,2.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Thierno Barry,Everton,Leeds United,1.5,2.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Beto,Everton,Leeds United,1.5,2.7,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Heath,NA,NA,1.5,5.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Schmidt,NA,NA,1.5,14,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sebastiaan Bornauw,NA,NA,1.5,9.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jack Harrison,NA,NA,1.5,4.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Tarkowski,Everton,Leeds United,1.5,16,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sean Longstaff,NA,NA,1.5,9,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sam Byram,NA,NA,1.5,26,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jayden Bogle,NA,NA,1.5,11,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Dwight McNeil,Everton,Leeds United,1.5,4.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jake O'Brien,Everton,Leeds United,1.5,12.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Tim Iroegbunam,Everton,Leeds United,1.5,11.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Largie Ramazani,NA,NA,1.5,3.6,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Michael Keane,Everton,Leeds United,1.5,17,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Carlos Alcaraz,Everton,Leeds United,1.5,4.4,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Gabriel Gudmundsson,NA,NA,1.5,15,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,S<c3><a9>amus Coleman,NA,NA,1.5,51,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ilia Gruev,NA,NA,1.5,15,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Pascal Struijk,NA,NA,1.5,7.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Nathan Patterson,Everton,Leeds United,1.5,51,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harry Gray,NA,NA,1.5,3.35,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Adam Aznou,Everton,Leeds United,1.5,23,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Vitaliy Mykolenko,Everton,Leeds United,1.5,41,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Chermiti,NA,NA,1.5,3.35,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Brenden Aaronson,NA,NA,1.5,5.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Daniel James,NA,NA,1.5,3.45,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jarrad Branthwaite,Everton,Leeds United,1.5,12.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Anton Stach,NA,NA,1.5,9,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joe Rodon,NA,NA,1.5,41,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ethan Ampadu,NA,NA,1.5,23,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Garner,Everton,Leeds United,1.5,13,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jean-Philippe Mateta,Crystal Palace,Chelsea,0.5,1.48,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Trevoh Chalobah,Chelsea,Crystal Palace,0.5,3.7,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jefferson Lerma,Crystal Palace,Chelsea,0.5,3.3,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Estevao,NA,NA,0.5,1.26,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Malo Gusto,Chelsea,Crystal Palace,0.5,3.05,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jorrel Hato,Chelsea,Crystal Palace,0.5,3,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Christopher Nkunku,Chelsea,Crystal Palace,0.5,1.2,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Isma<c3><af>la Sarr,NA,NA,0.5,1.72,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tosin Adarabioyo,Chelsea,Crystal Palace,0.5,3.05,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daichi Kamada,Crystal Palace,Chelsea,0.5,3.2,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jo<c3><a3>o Pedro,NA,NA,0.5,1.17,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Romain Esse,Crystal Palace,Chelsea,0.5,2.2,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daniel Mu<c3><b1>oz,NA,NA,0.5,2.85,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jamie Bynoe-Gittens,NA,NA,0.5,1.53,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Gu<c3><a9>hi,NA,NA,0.5,5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Justin Devenny,Crystal Palace,Chelsea,0.5,2.75,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrique George,Chelsea,Crystal Palace,0.5,1.33,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Borna Sosa,Crystal Palace,Chelsea,0.5,6.25,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Eberechi Eze,Crystal Palace,Chelsea,0.5,1.6,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Nathaniel Clyne,Crystal Palace,Chelsea,0.5,10.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Maxence Lacroix,Crystal Palace,Chelsea,0.5,4.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Will Hughes,Crystal Palace,Chelsea,0.5,3.9,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Odsonne Edouard,NA,NA,0.5,1.55,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Matheus Franca,NA,NA,0.5,2.02,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Liam Delap,Chelsea,Crystal Palace,0.5,1.17,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rio Cardines,Crystal Palace,Chelsea,0.5,1.75,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Beno<c3><ae>t Badiashile,NA,NA,0.5,3.45,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Reece James,Chelsea,Crystal Palace,0.5,2.1,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Chris Richards,Crystal Palace,Chelsea,0.5,5.4,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Pedro Neto,Chelsea,Crystal Palace,0.5,1.58,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Cole Palmer,Chelsea,Crystal Palace,0.5,1.18,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrick Mitchell,Crystal Palace,Chelsea,0.5,7.25,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Enzo Fern<c3><a1>ndez,NA,NA,0.5,1.73,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Cucurella,Chelsea,Crystal Palace,0.5,2.8,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Adam Wharton,Crystal Palace,Chelsea,0.5,3.7,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Mois<c3><a9>s Caicedo,NA,NA,0.5,5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rom<c3><a9>o Lavia,NA,NA,0.5,2.55,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Chris Richards,Crystal Palace,Chelsea,1.5,29,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Reece James,Chelsea,Crystal Palace,1.5,6,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Will Hughes,Crystal Palace,Chelsea,1.5,19,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Romain Esse,Crystal Palace,Chelsea,1.5,5.4,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Nathaniel Clyne,Crystal Palace,Chelsea,1.5,67,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Cucurella,Chelsea,Crystal Palace,1.5,8.75,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Beno<c3><ae>t Badiashile,NA,NA,1.5,16,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Adam Wharton,Crystal Palace,Chelsea,1.5,16,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tosin Adarabioyo,Chelsea,Crystal Palace,1.5,13,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Borna Sosa,Crystal Palace,Chelsea,1.5,41,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Isma<c3><af>la Sarr,NA,NA,1.5,3.9,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rom<c3><a9>o Lavia,NA,NA,1.5,9.25,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jorrel Hato,Chelsea,Crystal Palace,1.5,12,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Matheus Franca,NA,NA,1.5,5.6,Neds
