match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency,class_external_id,competition_external_id,event_external_id,market_id,player_id
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,William Saliba,Arsenal,Newcastle United,0.5,5,Sportsbet,49,289,12866487,461455149,2232396626
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Alexander Isak,Newcastle United,Arsenal,1.5,3.4,Sportsbet,49,289,12866487,461455144,2232396589
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,William Osula,Newcastle United,Arsenal,1.5,3.75,Sportsbet,49,289,12866487,461455144,2232396600
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Harvey Barnes,Newcastle United,Arsenal,1.5,4.5,Sportsbet,49,289,12866487,461455144,2232396591
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Anthony Gordon,Newcastle United,Arsenal,1.5,5,Sportsbet,49,289,12866487,461455144,2232396597
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Miguel Almirón,Newcastle United,Arsenal,1.5,6,Sportsbet,49,289,12866487,461455144,2232396588
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Jacob Murphy,Newcastle United,Arsenal,1.5,7.5,Sportsbet,49,289,12866487,461455144,2232396587
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Joe Willock,Newcastle United,Arsenal,1.5,8,Sportsbet,49,289,12866487,461455144,2232396594
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Joelinton,Newcastle United,Arsenal,1.5,8.5,Sportsbet,49,289,12866487,461455144,2232396590
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Bruno Guimarães,Newcastle United,Arsenal,1.5,13,Sportsbet,49,289,12866487,461455144,2232396596
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Sandro Tonali,Newcastle United,Arsenal,1.5,13,Sportsbet,49,289,12866487,461455144,2232396595
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Sean Longstaff,Newcastle United,Arsenal,1.5,14,Sportsbet,49,289,12866487,461455144,2232396593
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Lewis Miley,Newcastle United,Arsenal,1.5,15,Sportsbet,49,289,12866487,461455144,2232396203
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Fabian Schär,Newcastle United,Arsenal,1.5,21,Sportsbet,49,289,12866487,461455144,2232396585
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Lewis Hall,Newcastle United,Arsenal,1.5,21,Sportsbet,49,289,12866487,461455144,2232396601
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Jesus,Arsenal,Newcastle United,1.5,2.7,Sportsbet,49,289,12866487,461455144,2232396211
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Bukayo Saka,Arsenal,Newcastle United,1.5,3,Sportsbet,49,289,12866487,461455144,2232396217
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Ethan Nwaneri,Arsenal,Newcastle United,1.5,3.6,Sportsbet,49,289,12866487,461455144,2232396222
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Martinelli,Arsenal,Newcastle United,1.5,3.4,Sportsbet,49,289,12866487,461455144,2232396219
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Kai Havertz,Arsenal,Newcastle United,1.5,3.4,Sportsbet,49,289,12866487,461455144,2232396214
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Leandro Trossard,Arsenal,Newcastle United,1.5,3.5,Sportsbet,49,289,12866487,461455144,2232396205
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Raheem Sterling,Arsenal,Newcastle United,1.5,3.4,Sportsbet,49,289,12866487,461455144,2232396204
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Mikel Merino,Arsenal,Newcastle United,1.5,7.5,Sportsbet,49,289,12866487,461455144,2232396209
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Declan Rice,Arsenal,Newcastle United,1.5,9,Sportsbet,49,289,12866487,461455144,2232396213
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Magalhães,Arsenal,Newcastle United,1.5,13,Sportsbet,49,289,12866487,461455144,2232396215
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Jorginho,Arsenal,Newcastle United,1.5,13,Sportsbet,49,289,12866487,461455144,2232396206
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Myles Lewis-Skelly,NA,NA,1.5,15,Sportsbet,49,289,12866487,461455144,2232396225
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Oleksandr Zinchenko,Arsenal,Newcastle United,1.5,15,Sportsbet,49,289,12866487,461455144,2232396210
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Jakub Kiwior,Arsenal,Newcastle United,1.5,19,Sportsbet,49,289,12866487,461455144,2232396221
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Thomas Partey,Arsenal,Newcastle United,1.5,21,Sportsbet,49,289,12866487,461455144,2232396207
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Jurrien Timber,Arsenal,Newcastle United,1.5,23,Sportsbet,49,289,12866487,461455144,2232396218
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Maldini Kacurri,NA,NA,1.5,26,Sportsbet,49,289,12866487,461455144,2232396223
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Alexander Isak,Newcastle United,Arsenal,2.5,8.5,Sportsbet,49,289,12866487,461455148,2232396357
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,William Osula,Newcastle United,Arsenal,2.5,10,Sportsbet,49,289,12866487,461455148,2232396368
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Harvey Barnes,Newcastle United,Arsenal,2.5,15,Sportsbet,49,289,12866487,461455148,2232396359
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Anthony Gordon,Newcastle United,Arsenal,2.5,19,Sportsbet,49,289,12866487,461455148,2232396365
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Miguel Almirón,Newcastle United,Arsenal,2.5,26,Sportsbet,49,289,12866487,461455148,2232396356
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Jacob Murphy,Newcastle United,Arsenal,2.5,36,Sportsbet,49,289,12866487,461455148,2232396355
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Joe Willock,Newcastle United,Arsenal,2.5,36,Sportsbet,49,289,12866487,461455148,2232396362
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Joelinton,Newcastle United,Arsenal,2.5,41,Sportsbet,49,289,12866487,461455148,2232396358
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Jesus,Arsenal,Newcastle United,2.5,6.5,Sportsbet,49,289,12866487,461455148,2232396379
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Bukayo Saka,Arsenal,Newcastle United,2.5,7.5,Sportsbet,49,289,12866487,461455148,2232396385
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Martinelli,Arsenal,Newcastle United,2.5,9,Sportsbet,49,289,12866487,461455148,2232396387
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Kai Havertz,Arsenal,Newcastle United,2.5,9,Sportsbet,49,289,12866487,461455148,2232396382
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Leandro Trossard,Arsenal,Newcastle United,2.5,9.5,Sportsbet,49,289,12866487,461455148,2232396373
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Raheem Sterling,Arsenal,Newcastle United,2.5,9,Sportsbet,49,289,12866487,461455148,2232396372
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Ethan Nwaneri,Arsenal,Newcastle United,2.5,10,Sportsbet,49,289,12866487,461455148,2232396390
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Mikel Merino,Arsenal,Newcastle United,2.5,36,Sportsbet,49,289,12866487,461455148,2232396377
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Declan Rice,Arsenal,Newcastle United,2.5,46,Sportsbet,49,289,12866487,461455148,2232396381
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Alexander Isak,Newcastle United,Arsenal,3.5,31,Sportsbet,49,289,12866487,461455151,2232396683
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,William Osula,Newcastle United,Arsenal,3.5,36,Sportsbet,49,289,12866487,461455151,2232396694
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Harvey Barnes,Newcastle United,Arsenal,3.5,76,Sportsbet,49,289,12866487,461455151,2232396685
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Jesus,Arsenal,Newcastle United,3.5,18,Sportsbet,49,289,12866487,461455151,2232396705
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Bukayo Saka,Arsenal,Newcastle United,3.5,26,Sportsbet,49,289,12866487,461455151,2232396711
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Kai Havertz,Arsenal,Newcastle United,3.5,31,Sportsbet,49,289,12866487,461455151,2232396708
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Raheem Sterling,Arsenal,Newcastle United,3.5,31,Sportsbet,49,289,12866487,461455151,2232396698
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Gabriel Martinelli,Arsenal,Newcastle United,3.5,34,Sportsbet,49,289,12866487,461455151,2232396713
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Leandro Trossard,Arsenal,Newcastle United,3.5,36,Sportsbet,49,289,12866487,461455151,2232396699
Newcastle United v Arsenal,Newcastle United,Arsenal,Player Shots On Target,Ethan Nwaneri,Arsenal,Newcastle United,3.5,41,Sportsbet,49,289,12866487,461455151,2232396716
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Ali Al-Hamadi,Ipswich Town,Leicester City,0.5,1.25,Sportsbet,49,289,12866470,461504234,2232636490
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Conor Chaplin,Ipswich Town,Leicester City,0.5,1.4,Sportsbet,49,289,12866470,461504234,2232636478
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,George Hirst,Ipswich Town,Leicester City,0.5,1.36,Sportsbet,49,289,12866470,461504234,2232636480
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jack Clarke,Ipswich Town,Leicester City,0.5,1.45,Sportsbet,49,289,12866470,461504234,2232636485
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Liam Delap,Ipswich Town,Leicester City,0.5,1.36,Sportsbet,49,289,12866470,461504234,2232636488
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Nathan Broadhead,Ipswich Town,Leicester City,0.5,1.62,Sportsbet,49,289,12866470,461504234,2232636483
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Omari Hutchinson,Ipswich Town,Leicester City,0.5,1.45,Sportsbet,49,289,12866470,461504234,2232636489
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Sammie Szmodics,Ipswich Town,Leicester City,0.5,1.28,Sportsbet,49,289,12866470,461504234,2232636476
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Wes Burns,Ipswich Town,Leicester City,0.5,1.83,Sportsbet,49,289,12866470,461504234,2232636475
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Ben Johnson,Ipswich Town,Leicester City,0.5,2.75,Sportsbet,49,289,12866470,461504234,2232636482
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Dara O'Shea,Ipswich Town,Leicester City,0.5,3.5,Sportsbet,49,289,12866470,461504234,2232636481
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jens Cajuste,Ipswich Town,Leicester City,0.5,3,Sportsbet,49,289,12866470,461504234,2232636486
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Kalvin Phillips,Manchester City,Ipswich Town,0.5,3.1,Sportsbet,49,289,12866470,461504234,2232636479
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Kalvin Phillips,Ipswich Town,Leicester City,0.5,3.1,Sportsbet,49,289,12866470,461504234,2232636479
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Leif Davis,Ipswich Town,Leicester City,0.5,3.75,Sportsbet,49,289,12866470,461504234,2232636487
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Sam Morsy,Ipswich Town,Leicester City,0.5,3.3,Sportsbet,49,289,12866470,461504234,2232636474
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Conor Townsend,Ipswich Town,Leicester City,0.5,4.2,Sportsbet,49,289,12866470,461504234,2232636473
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Cameron Burgess,Ipswich Town,Leicester City,0.5,5,Sportsbet,49,289,12866470,461504234,2232636477
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Luke Woolfenden,Ipswich Town,Leicester City,0.5,5.5,Sportsbet,49,289,12866470,461504234,2232636484
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Issahaku Fatawu,Leicester City,Ipswich Town,0.5,1.83,Sportsbet,49,289,12866470,461504234,2232636508
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Bilal El Khannouss,Leicester City,Ipswich Town,0.5,1.91,Sportsbet,49,289,12866470,461504234,2232636510
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Bobby De Cordova-Reid,Leicester City,Ipswich Town,0.5,1.67,Sportsbet,49,289,12866470,461504234,2232636492
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Facundo Buonanotte,Leicester City,Ipswich Town,0.5,1.62,Sportsbet,49,289,12866470,461504234,2232636509
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jamie Vardy,Leicester City,Ipswich Town,0.5,1.33,Sportsbet,49,289,12866470,461504234,2232636493
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jordan Ayew,Crystal Palace,Ipswich Town,0.5,1.72,Sportsbet,49,289,12866470,461504234,2232636491
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jordan Ayew,Leicester City,Ipswich Town,0.5,1.72,Sportsbet,49,289,12866470,461504234,2232636491
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Kasey McAteer,Leicester City,Ipswich Town,0.5,1.53,Sportsbet,49,289,12866470,461504234,2232636507
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Odsonne Edouard,Crystal Palace,Ipswich Town,0.5,1.33,Sportsbet,49,289,12866470,461504234,2232636499
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Odsonne Edouard,Leicester City,Ipswich Town,0.5,1.33,Sportsbet,49,289,12866470,461504234,2232636499
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Patson Daka,Leicester City,Ipswich Town,0.5,1.3,Sportsbet,49,289,12866470,461504234,2234738264
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Stephy Mavididi,Leicester City,Ipswich Town,0.5,1.57,Sportsbet,49,289,12866470,461504234,2232636502
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Wilfred Ndidi,Leicester City,Ipswich Town,0.5,2,Sportsbet,49,289,12866470,461504234,2232636501
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Ricardo Pereira,Leicester City,Ipswich Town,0.5,3,Sportsbet,49,289,12866470,461504234,2232636496
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Caleb Okoli,Leicester City,Ipswich Town,0.5,4.5,Sportsbet,49,289,12866470,461504234,2232636505
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Conor Coady,Leicester City,Ipswich Town,0.5,4.33,Sportsbet,49,289,12866470,461504234,2232636494
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Hamza Choudhury,Leicester City,Ipswich Town,0.5,4.33,Sportsbet,49,289,12866470,461504234,2232636498
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,James Justin,Leicester City,Ipswich Town,0.5,4,Sportsbet,49,289,12866470,461504234,2232636497
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jannik Vestergaard,Leicester City,Ipswich Town,0.5,4,Sportsbet,49,289,12866470,461504234,2232636495
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Oliver Skipp,Leicester City,Ipswich Town,0.5,4,Sportsbet,49,289,12866470,461504234,2232636504
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Wout Faes,Leicester City,Ipswich Town,0.5,4.33,Sportsbet,49,289,12866470,461504234,2232636500
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Boubakary Soumaré,Leicester City,Ipswich Town,0.5,5,Sportsbet,49,289,12866470,461504234,2232636503
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Victor Kristiansen,Leicester City,Ipswich Town,0.5,5,Sportsbet,49,289,12866470,461504234,2234738265
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Luke Thomas,Leicester City,Ipswich Town,0.5,6.5,Sportsbet,49,289,12866470,461504234,2232636506
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Ali Al-Hamadi,Ipswich Town,Leicester City,1.5,2.5,Sportsbet,49,289,12866470,461504236,2232636567
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Sammie Szmodics,Ipswich Town,Leicester City,1.5,2.63,Sportsbet,49,289,12866470,461504236,2232636553
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Conor Chaplin,Ipswich Town,Leicester City,1.5,3.4,Sportsbet,49,289,12866470,461504236,2232636555
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,George Hirst,Ipswich Town,Leicester City,1.5,3,Sportsbet,49,289,12866470,461504236,2232636557
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jack Clarke,Ipswich Town,Leicester City,1.5,3.5,Sportsbet,49,289,12866470,461504236,2232636562
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Liam Delap,Ipswich Town,Leicester City,1.5,3,Sportsbet,49,289,12866470,461504236,2232636565
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Omari Hutchinson,Ipswich Town,Leicester City,1.5,3.6,Sportsbet,49,289,12866470,461504236,2232636566
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Nathan Broadhead,Ipswich Town,Leicester City,1.5,4.5,Sportsbet,49,289,12866470,461504236,2232636560
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Wes Burns,Ipswich Town,Leicester City,1.5,5.5,Sportsbet,49,289,12866470,461504236,2232636552
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Ben Johnson,Ipswich Town,Leicester City,1.5,11,Sportsbet,49,289,12866470,461504236,2232636559
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Jens Cajuste,Ipswich Town,Leicester City,1.5,14,Sportsbet,49,289,12866470,461504236,2232636563
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Kalvin Phillips,Manchester City,Ipswich Town,1.5,14,Sportsbet,49,289,12866470,461504236,2232636556
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Kalvin Phillips,Ipswich Town,Leicester City,1.5,14,Sportsbet,49,289,12866470,461504236,2232636556
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Sam Morsy,Ipswich Town,Leicester City,1.5,15,Sportsbet,49,289,12866470,461504236,2232636551
Ipswich Town v Leicester City,Ipswich Town,Leicester City,Player Shots On Target,Dara O'Shea,Ipswich Town,Leicester City,1.5,18,Sportsbet,49,289,12866470,461504236,2232636558
