match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Ben Davies,Tottenham Hotspur,Sunderland AFC,0.5,21,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Daniel Neil,NA,NA,0.5,29,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Rodrigo Bentancur,Tottenham Hotspur,Sunderland AFC,0.5,9,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Dane Scarlett,Tottenham Hotspur,Sunderland AFC,0.5,3.4,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Joao Palhinha,NA,NA,0.5,6.5,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Pedro Porro,Tottenham Hotspur,Sunderland AFC,0.5,11,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Kevin Danso,Tottenham Hotspur,Sunderland AFC,0.5,13,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Nordi Mukiele,NA,NA,0.5,29,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Aji Alese,NA,NA,0.5,29,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Trai Hume,NA,NA,0.5,29,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Chris Rigg,NA,NA,0.5,8,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Leo Fuhr Hjelde,NA,NA,0.5,34,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Granit Xhaka,NA,NA,0.5,10,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Timur Tuterov,NA,NA,0.5,6.5,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Richarlison,Tottenham Hotspur,Sunderland AFC,0.5,2.2,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Radu Matei Dragusin,NA,NA,0.5,15,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Brian Brobbey,NA,NA,0.5,4,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,No Goalscorer,NA,NA,0.5,8.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Malo Gusto,Chelsea,Manchester City,1.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Erling Haaland,Manchester City,Chelsea,1.5,3.7,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Jamie Bynoe-Gittens,NA,NA,1.5,46,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rodrigo Hernandez Cascante,NA,NA,1.5,71,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nico Gonzalez,NA,NA,1.5,101,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rom<c3><a9>o Lavia,NA,NA,1.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Facundo Buonanotte,Brighton & Hove Albion,Manchester City,1.5,56,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Cole Palmer,Chelsea,Manchester City,1.5,23,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Andrey Santos,Chelsea,Manchester City,1.5,101,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Matheus Nunes,Manchester City,Chelsea,1.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Reece James,Chelsea,Manchester City,1.5,151,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Liam Delap,Chelsea,Manchester City,1.5,29,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,R<c3><ba>ben Dias,NA,NA,1.5,151,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nico O'Reilly,Manchester City,Chelsea,1.5,91,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Phil Foden,Manchester City,Chelsea,1.5,11,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Stephen Mfuni,NA,NA,1.5,151,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Jo<c3><a3>o Pedro,NA,NA,1.5,29,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tyrique George,Chelsea,Manchester City,1.5,46,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rico Lewis,Manchester City,Chelsea,1.5,151,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Oscar Bobb,Manchester City,Chelsea,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Reigan Heskey,NA,NA,1.5,23,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Bernardo Silva,Manchester City,Chelsea,1.5,91,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Marc Guiu,NA,NA,1.5,29,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,J<c3><a9>r<c3><a9>my Doku,NA,NA,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Mathis Rayan Cherki,NA,NA,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Savio Moreira,NA,NA,1.5,41,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tijjani Reijnders,Manchester City,Chelsea,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Alejandro Garnacho,Manchester United,Manchester City,1.5,46,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Trevoh Chalobah,Chelsea,Manchester City,1.5,151,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Pedro Neto,Chelsea,Manchester City,1.5,41,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Ryan McAidoo,NA,NA,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Josko Gvardiol,Manchester City,Chelsea,1.5,81,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nathan Ak<c3><a9>,NA,NA,1.5,126,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Enzo Fern<c3><a1>ndez,NA,NA,1.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Charlie Gray,NA,NA,1.5,101,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,John Stones,Manchester City,Chelsea,1.5,126,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Divine Mukasa,NA,NA,1.5,29,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Estevao Willian,NA,NA,1.5,46,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Bruno Guimar<c3><a3>es,NA,NA,1.5,17,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Anthony Elanga,Newcastle United,Crystal Palace,1.5,29,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sean Neave,NA,NA,1.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sandro Tonali,Newcastle United,Crystal Palace,1.5,101,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Alex Murphy,Newcastle United,Crystal Palace,1.5,176,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Nick Woltemade,NA,NA,1.5,6.5,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Chrisantus Uche,NA,NA,1.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Justin Devenny,Crystal Palace,Newcastle United,1.5,126,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Yeremi Pino,NA,NA,1.5,61,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Brennan Johnson,Tottenham Hotspur,Newcastle United,1.5,34,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joe Willock,Newcastle United,Crystal Palace,1.5,71,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sam Alabi,NA,NA,1.5,91,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jean-Philippe Mateta,Crystal Palace,Newcastle United,1.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jefferson Lerma,Crystal Palace,Newcastle United,1.5,176,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Lewis Hall,Newcastle United,Crystal Palace,1.5,151,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jacob Ramsey,Aston Villa,Newcastle United,1.5,51,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Emil Krafth,Newcastle United,Crystal Palace,1.5,201,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Botman Sven,NA,NA,1.5,151,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Kieran Trippier,Newcastle United,Crystal Palace,1.5,201,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Eddie Nketiah,Crystal Palace,Newcastle United,1.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Anthony Gordon,Newcastle United,Crystal Palace,1.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Harvey Barnes,Newcastle United,Crystal Palace,1.5,19,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jamaal Lascelles,Newcastle United,Crystal Palace,1.5,176,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,William Osula,Newcastle United,Crystal Palace,1.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Adam Wharton,Crystal Palace,Newcastle United,1.5,176,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joel Drakes Thomas,NA,NA,1.5,81,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Malick Thiaw,Newcastle United,Crystal Palace,1.5,101,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Tyrick Mitchell,Crystal Palace,Newcastle United,1.5,201,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Yoane Wissa,Brentford,Newcastle United,1.5,8.5,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jacob Murphy,Newcastle United,Crystal Palace,1.5,29,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Marc Gu<c3><a9>hi,NA,NA,1.5,151,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joelinton,Newcastle United,Crystal Palace,1.5,51,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Romain Esse,Crystal Palace,Newcastle United,1.5,67,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Ben Casey,NA,NA,1.5,29,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Fabian Sch<c3><a4>r,NA,NA,1.5,126,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Lewis Miley,Newcastle United,Crystal Palace,1.5,151,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Kaden Rodney,Crystal Palace,Newcastle United,1.5,201,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Kaoru Mitoma,Brighton & Hove Albion,Burnley,2.5,101,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Tom Watson,Brighton & Hove Albion,Burnley,2.5,101,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Nehemiah Oriola,NA,NA,2.5,126,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Brajan Gruda,Brighton & Hove Albion,Burnley,2.5,101,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Danny Welbeck,Brighton & Hove Albion,Burnley,2.5,26,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Georginio Rutter,Brighton & Hove Albion,Burnley,2.5,61,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Ashley Barnes,NA,NA,2.5,176,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Charalampos Kostoulas,Brighton & Hove Albion,Burnley,2.5,34,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jack Hinshelwood,Brighton & Hove Albion,Burnley,2.5,201,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Yankuba Minteh,Brighton & Hove Albion,Burnley,2.5,126,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Armando Broja,NA,NA,2.5,126,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Diego Gomez,NA,NA,2.5,126,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Zian Flemming,NA,NA,2.5,91,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Mathis Rayan Cherki,NA,NA,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,J<c3><a9>r<c3><a9>my Doku,NA,NA,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tijjani Reijnders,Manchester City,Chelsea,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Marc Guiu,NA,NA,2.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Jo<c3><a3>o Pedro,NA,NA,2.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Enzo Fern<c3><a1>ndez,NA,NA,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Liam Delap,Chelsea,Manchester City,2.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Erling Haaland,Manchester City,Chelsea,2.5,11,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Pedro Neto,Chelsea,Manchester City,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Phil Foden,Manchester City,Chelsea,2.5,56,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Oscar Bobb,Manchester City,Chelsea,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Cole Palmer,Chelsea,Manchester City,2.5,126,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Reigan Heskey,NA,NA,2.5,126,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Divine Mukasa,NA,NA,2.5,176,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Savio Moreira,NA,NA,2.5,201,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Ryan McAidoo,NA,NA,2.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Curtis Jones,Liverpool,Fulham,1.5,81,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Hugo Ekitike,NA,NA,1.5,6.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ibrahima Konat<c3><a9>,NA,NA,1.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joshua King,NA,NA,1.5,29,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Federico Chiesa,Liverpool,Fulham,1.5,23,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jonah Kusi-Asare,NA,NA,1.5,29,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Seth Ridgeon,NA,NA,1.5,51,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Florian Wirtz,Liverpool,Fulham,1.5,21,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ryan Sessegnon,Fulham,Liverpool,1.5,51,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Harrison Reed,Fulham,Liverpool,1.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,Fulham,1.5,41,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Andrew Robertson,Liverpool,Fulham,1.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Milos Kerkez,Liverpool,Fulham,1.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Rio Ngumoha,Liverpool,Fulham,1.5,34,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Trey Nyoni,Liverpool,Fulham,1.5,56,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jeremie Frimpong,Liverpool,Fulham,1.5,51,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joachim Andersen,Fulham,Liverpool,1.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ra<c3><ba>l Jim<c3><a9>nez,NA,NA,1.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Alexis Mac Allister,Liverpool,Fulham,1.5,67,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Sander Berge,Fulham,Liverpool,1.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Timothy Castagne,Fulham,Liverpool,1.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Sa<c5><a1>a Luki<c4><87>,NA,NA,1.5,151,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Calvin Ramsay,Liverpool,Fulham,1.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kaide Gordon,NA,NA,1.5,29,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Harry Wilson,Fulham,Liverpool,1.5,21,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Conor Bradley,Liverpool,Fulham,1.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kevin Macedo,NA,NA,1.5,41,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Cody Gakpo,Liverpool,Fulham,1.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Emile Smith Rowe,Fulham,Liverpool,1.5,23,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Tom Cairney,Fulham,Liverpool,1.5,126,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Virgil van Dijk,Liverpool,Fulham,1.5,126,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Dominik Szoboszlai,Liverpool,Fulham,1.5,56,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Adama Traor<c3><a9>,NA,NA,1.5,61,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Evanilson,Bournemouth,Arsenal,1.5,23,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Christian N<c3><b8>rgaard,NA,NA,1.5,67,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Martinelli,Arsenal,Bournemouth,1.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Martin <c3><98>degaard,NA,NA,1.5,29,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Magalh<c3><a3>es,NA,NA,1.5,91,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Jurrien Timber,Arsenal,Bournemouth,1.5,56,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Andre Harriman-Annous,NA,NA,1.5,13,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Amine Adli,NA,NA,1.5,61,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Ben White,Arsenal,Bournemouth,1.5,126,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Martin Zubimendi,NA,NA,1.5,56,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Declan Rice,Arsenal,Bournemouth,1.5,34,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Ethan Nwaneri,Arsenal,Bournemouth,1.5,29,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Viktor Gyokeres,NA,NA,1.5,11,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,David Brooks,Bournemouth,Arsenal,1.5,61,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Marcus Tavernier,Bournemouth,Arsenal,1.5,46,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Jesus,Arsenal,Bournemouth,1.5,12,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Eberechi Eze,Crystal Palace,Bournemouth,1.5,12,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Eli Junior Kroupi,NA,NA,1.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Alex Jimenez,NA,NA,1.5,151,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Remy Rees-Dottin,Bournemouth,Arsenal,1.5,34,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Kai Havertz,Arsenal,Bournemouth,1.5,11,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,William Saliba,Arsenal,Bournemouth,1.5,201,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Enes Unal,NA,NA,1.5,26,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Justin Kluivert,Bournemouth,Arsenal,1.5,51,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Alex Scott,Bournemouth,Arsenal,1.5,151,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Bukayo Saka,Arsenal,Bournemouth,1.5,13,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Myles Lewis-Skelly,Arsenal,Bournemouth,1.5,176,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Leandro Trossard,Arsenal,Bournemouth,1.5,11,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Noni Madueke,Arsenal,Bournemouth,1.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Mikel Merino,Arsenal,Bournemouth,1.5,17,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Antoine Semenyo,Bournemouth,Arsenal,1.5,19,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Yankuba Minteh,Brighton & Hove Albion,Burnley,0.5,3.9,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Joe Knight,NA,NA,0.5,8,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Oliver Pimlott,NA,NA,0.5,19,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Joe Worrall,NA,NA,0.5,34,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Yasin Ayari,Brighton & Hove Albion,Burnley,0.5,6,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Quilindschy Hartman,NA,NA,0.5,23,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Lesley Ugochukwu,NA,NA,0.5,7,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jo<c3><ab>l Veltman,NA,NA,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jaidon Anthony,NA,NA,0.5,5.75,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Lewis Dunk,Brighton & Hove Albion,Burnley,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Loum Tchaouna,NA,NA,0.5,8.5,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Nehemiah Oriola,NA,NA,0.5,4,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,No Goalscorer,NA,NA,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Georginio Rutter,Brighton & Hove Albion,Burnley,0.5,2.8,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Kyle Walker,NA,NA,0.5,19,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Diego Gomez,NA,NA,0.5,4,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Kaoru Mitoma,Brighton & Hove Albion,Burnley,0.5,3.4,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Josh Laurent,NA,NA,0.5,17,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Olivier Boscagli,Brighton & Hove Albion,Burnley,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Mats Wieffer,Brighton & Hove Albion,Burnley,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Bashir Humphreys,NA,NA,0.5,26,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Mike Tresor Ndayishimiye,NA,NA,0.5,5.75,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Armando Broja,NA,NA,0.5,3.8,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Maxim De Cuyper,Brighton & Hove Albion,Burnley,0.5,5.75,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jack Hinshelwood,Brighton & Hove Albion,Burnley,0.5,4.8,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Maxime Esteve,NA,NA,0.5,26,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Danny Welbeck,Brighton & Hove Albion,Burnley,0.5,2.05,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Florentino Luis,NA,NA,0.5,17,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,James Milner,Brighton & Hove Albion,Burnley,0.5,6,Neds
