match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency,class_external_id,competition_external_id,event_external_id,market_id,player_id
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Joshua Zirkzee,Manchester United,Liverpool,1.5,1.22,Sportsbet,49,289,12570022,441605297,2147777717
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Marcus Rashford,Manchester United,Liverpool,1.5,1.4,Sportsbet,49,289,12570022,441605297,2147777709
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Casemiro,Manchester United,Liverpool,1.5,2.4,Sportsbet,49,289,12570022,441605297,2147777707
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Kobbie Mainoo,Manchester United,Liverpool,1.5,3.25,Sportsbet,49,289,12570022,441605297,2147777722
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Dalot,Manchester United,Liverpool,1.5,4.2,Sportsbet,49,289,12570022,441605297,2147777713
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Matthijs de Ligt,Manchester United,Liverpool,1.5,5,Sportsbet,49,289,12570022,441605297,2147777710
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Noussair Mazraoui,Manchester United,Liverpool,1.5,5,Sportsbet,49,289,12570022,441605297,2147777714
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Lisandro Martínez,Manchester United,Liverpool,1.5,7.5,Sportsbet,49,289,12570022,441605297,2147777716
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alexis Mac Allister,Liverpool,Manchester United,1.5,1.91,Sportsbet,49,289,12570022,441605297,2147777738
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Jota,Liverpool,Manchester United,1.5,1.14,Sportsbet,49,289,12570022,441605297,2147777727
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Dominik Szoboszlai,Liverpool,Manchester United,1.5,1.5,Sportsbet,49,289,12570022,441605297,2147777732
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Luis Díaz,Liverpool,Manchester United,1.5,1.2,Sportsbet,49,289,12570022,441605297,2147777735
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Ryan Gravenberch,Liverpool,Manchester United,1.5,1.83,Sportsbet,49,289,12570022,441605297,2147777736
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Trent Alexander-Arnold,Liverpool,Manchester United,1.5,2,Sportsbet,49,289,12570022,441605297,2147777730
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Virgil van Dijk,Liverpool,Manchester United,1.5,2.88,Sportsbet,49,289,12570022,441605297,2147777723
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Ibrahima Konaté,Liverpool,Manchester United,1.5,4.5,Sportsbet,49,289,12570022,441605297,2147777731
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Andrew Robertson,Liverpool,Manchester United,1.5,7,Sportsbet,49,289,12570022,441605297,2147777725
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Joshua Zirkzee,Manchester United,Liverpool,2.5,1.72,Sportsbet,49,289,12570022,441605305,2147777386
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alejandro Garnacho,Manchester United,Liverpool,2.5,2,Sportsbet,49,289,12570022,441605305,2147777390
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Bruno Fernandes,Manchester United,Liverpool,2.5,2.4,Sportsbet,49,289,12570022,441605305,2147777377
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Marcus Rashford,Manchester United,Liverpool,2.5,2.4,Sportsbet,49,289,12570022,441605305,2147777378
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Casemiro,Manchester United,Liverpool,2.5,5.5,Sportsbet,49,289,12570022,441605305,2147777376
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Kobbie Mainoo,Manchester United,Liverpool,2.5,8.5,Sportsbet,49,289,12570022,441605305,2147777391
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Dalot,Manchester United,Liverpool,2.5,12,Sportsbet,49,289,12570022,441605305,2147777382
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Jota,Liverpool,Manchester United,2.5,1.57,Sportsbet,49,289,12570022,441605305,2147777428
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Luis Díaz,Liverpool,Manchester United,2.5,1.72,Sportsbet,49,289,12570022,441605305,2147777436
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Mohamed Salah,Liverpool,Manchester United,2.5,1.33,Sportsbet,49,289,12570022,441605305,2147777425
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Dominik Szoboszlai,Liverpool,Manchester United,2.5,2.63,Sportsbet,49,289,12570022,441605305,2147777433
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Ryan Gravenberch,Liverpool,Manchester United,2.5,3.75,Sportsbet,49,289,12570022,441605305,2147777437
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alexis Mac Allister,Liverpool,Manchester United,2.5,4,Sportsbet,49,289,12570022,441605305,2147777439
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Trent Alexander-Arnold,Liverpool,Manchester United,2.5,4.33,Sportsbet,49,289,12570022,441605305,2147777431
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Virgil van Dijk,Liverpool,Manchester United,2.5,7,Sportsbet,49,289,12570022,441605305,2147777392
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alejandro Garnacho,Manchester United,Liverpool,3.5,3.6,Sportsbet,49,289,12570022,441605311,2147777015
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Joshua Zirkzee,Manchester United,Liverpool,3.5,3,Sportsbet,49,289,12570022,441605311,2147777011
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Bruno Fernandes,Manchester United,Liverpool,3.5,4.5,Sportsbet,49,289,12570022,441605311,2147777002
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Marcus Rashford,Manchester United,Liverpool,3.5,4.5,Sportsbet,49,289,12570022,441605311,2147777003
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Casemiro,Manchester United,Liverpool,3.5,14,Sportsbet,49,289,12570022,441605311,2147777001
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Mohamed Salah,Liverpool,Manchester United,3.5,1.91,Sportsbet,49,289,12570022,441605311,2147777018
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Jota,Liverpool,Manchester United,3.5,2.6,Sportsbet,49,289,12570022,441605311,2147777021
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Luis Díaz,Liverpool,Manchester United,3.5,2.88,Sportsbet,49,289,12570022,441605311,2147777029
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Dominik Szoboszlai,Liverpool,Manchester United,3.5,5,Sportsbet,49,289,12570022,441605311,2147777026
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Ryan Gravenberch,Liverpool,Manchester United,3.5,8,Sportsbet,49,289,12570022,441605311,2147777030
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alexis Mac Allister,Liverpool,Manchester United,3.5,9,Sportsbet,49,289,12570022,441605311,2147777032
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Trent Alexander-Arnold,Liverpool,Manchester United,3.5,10,Sportsbet,49,289,12570022,441605311,2147777024
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Joshua Zirkzee,Manchester United,Liverpool,4.5,5,Sportsbet,49,289,12570022,441605292,2147777162
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alejandro Garnacho,Manchester United,Liverpool,4.5,7,Sportsbet,49,289,12570022,441605292,2147777166
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Bruno Fernandes,Manchester United,Liverpool,4.5,9,Sportsbet,49,289,12570022,441605292,2147777153
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Marcus Rashford,Manchester United,Liverpool,4.5,9,Sportsbet,49,289,12570022,441605292,2147777154
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Mohamed Salah,Liverpool,Manchester United,4.5,3.1,Sportsbet,49,289,12570022,441605292,2147777169
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Jota,Liverpool,Manchester United,4.5,4.5,Sportsbet,49,289,12570022,441605292,2147777172
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Luis Díaz,Liverpool,Manchester United,4.5,5,Sportsbet,49,289,12570022,441605292,2147777180
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Dominik Szoboszlai,Liverpool,Manchester United,4.5,11,Sportsbet,49,289,12570022,441605292,2147777177
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Ryan Gravenberch,Liverpool,Manchester United,4.5,21,Sportsbet,49,289,12570022,441605292,2147777181
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alexis Mac Allister,Liverpool,Manchester United,4.5,23,Sportsbet,49,289,12570022,441605292,2147777183
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Joshua Zirkzee,Manchester United,Liverpool,5.5,10,Sportsbet,49,289,12570022,441605293,2147777400
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Alejandro Garnacho,Manchester United,Liverpool,5.5,14,Sportsbet,49,289,12570022,441605293,2147777404
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Bruno Fernandes,Manchester United,Liverpool,5.5,21,Sportsbet,49,289,12570022,441605293,2147777191
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Marcus Rashford,Manchester United,Liverpool,5.5,21,Sportsbet,49,289,12570022,441605293,2147777192
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Mohamed Salah,Liverpool,Manchester United,5.5,5,Sportsbet,49,289,12570022,441605293,2147777407
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Diogo Jota,Liverpool,Manchester United,5.5,8,Sportsbet,49,289,12570022,441605293,2147777410
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Luis Díaz,Liverpool,Manchester United,5.5,10,Sportsbet,49,289,12570022,441605293,2147777418
Manchester United v Liverpool,Manchester United,Liverpool,Player Shots,Dominik Szoboszlai,Liverpool,Manchester United,5.5,26,Sportsbet,49,289,12570022,441605293,2147777415
