match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Chris Wood,Nottingham Forest,0.5,12,Pointsbet,Aston Villa,2024112,77021142,1
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,B. Marshall,NA,0.5,4.75,Pointsbet,NA,2024112,77021142,2
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Willy Boly,Nottingham Forest,0.5,26,Pointsbet,Aston Villa,2024112,77021142,3
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,James Ward-Prowse,West Ham United,0.5,5.75,Pointsbet,Nottingham Forest,2024112,77021142,4
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,James Ward-Prowse,Nottingham Forest,0.5,5.75,Pointsbet,Aston Villa,2024112,77021142,4
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Álex Moreno,Nottingham Forest,0.5,10.5,Pointsbet,Aston Villa,2024112,77021142,5
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Harry Toffolo,Nottingham Forest,0.5,8,Pointsbet,Aston Villa,2024112,77021142,6
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ola Aina,Nottingham Forest,0.5,10,Pointsbet,Aston Villa,2024112,77021142,7
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Taiwo Awoniyi,Nottingham Forest,0.5,11,Pointsbet,Aston Villa,2024112,77021142,8
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Emmanuel Dennis,Nottingham Forest,0.5,8.5,Pointsbet,Aston Villa,2024112,77021142,9
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ibrahim Sangaré,Nottingham Forest,0.5,12,Pointsbet,Aston Villa,2024112,77021142,10
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Morgan Gibbs-White,Nottingham Forest,0.5,4.4,Pointsbet,Aston Villa,2024112,77021142,11
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ryan Yates,Nottingham Forest,0.5,16,Pointsbet,Aston Villa,2024112,77021142,12
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Nicolás Domínguez,Nottingham Forest,0.5,9.5,Pointsbet,Aston Villa,2024112,77021142,13
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Nikola Milenković,Nottingham Forest,0.5,26,Pointsbet,Aston Villa,2024112,77021142,14
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Callum Hudson-Odoi,Nottingham Forest,0.5,6,Pointsbet,Aston Villa,2024112,77021142,15
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Neco Williams,Nottingham Forest,0.5,9.5,Pointsbet,Aston Villa,2024112,77021142,16
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Anthony Elanga,Nottingham Forest,0.5,6.5,Pointsbet,Aston Villa,2024112,77021142,17
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Andrew Omobamidele,Nottingham Forest,0.5,36,Pointsbet,Aston Villa,2024112,77021142,18
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Felipe Rodrigues,NA,0.5,23,Pointsbet,NA,2024112,77021142,20
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,João Pedro,Brighton & Hove Albion,0.5,6,Pointsbet,Nottingham Forest,2024112,77021142,21
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ramón Sosa,Nottingham Forest,0.5,5,Pointsbet,Aston Villa,2024112,77021142,22
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Danilo,Nottingham Forest,0.5,9.5,Pointsbet,Aston Villa,2024112,77021142,23
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Elliot Anderson,Nottingham Forest,0.5,9.5,Pointsbet,Aston Villa,2024112,77021142,24
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Murillo,Nottingham Forest,0.5,31,Pointsbet,Aston Villa,2024112,77021142,25
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Lucas Digne,Aston Villa,0.5,6,Pointsbet,Nottingham Forest,2024112,77021142,27
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ross Barkley,Aston Villa,0.5,8.5,Pointsbet,Nottingham Forest,2024112,77021142,28
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Youri Tielemans,Aston Villa,0.5,6.5,Pointsbet,Nottingham Forest,2024112,77021142,29
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,John McGinn,Aston Villa,0.5,8,Pointsbet,Nottingham Forest,2024112,77021142,30
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Kortney Hause,Aston Villa,0.5,29,Pointsbet,Nottingham Forest,2024112,77021142,31
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Mings,NA,0.5,23,Pointsbet,NA,2024112,77021142,32
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Diego Carlos,Aston Villa,0.5,31,Pointsbet,Nottingham Forest,2024112,77021142,33
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ollie Watkins,Aston Villa,0.5,9,Pointsbet,Nottingham Forest,2024112,77021142,34
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Emiliano Buendía,Aston Villa,0.5,5,Pointsbet,Nottingham Forest,2024112,77021142,35
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Leon Bailey,Aston Villa,0.5,6,Pointsbet,Nottingham Forest,2024112,77021142,36
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ezri Konsa,Aston Villa,0.5,26,Pointsbet,Nottingham Forest,2024112,77021142,37
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Matty Cash,Aston Villa,0.5,12,Pointsbet,Nottingham Forest,2024112,77021142,38
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,B. Kamara,NA,0.5,13,Pointsbet,NA,2024112,77021142,39
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Pau Torres,Aston Villa,0.5,23,Pointsbet,Nottingham Forest,2024112,77021142,40
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Morgan Rogers,Aston Villa,0.5,6.5,Pointsbet,Nottingham Forest,2024112,77021142,41
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Jacob Ramsey,Aston Villa,0.5,7,Pointsbet,Nottingham Forest,2024112,77021142,42
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Amadou Onana,Aston Villa,0.5,15,Pointsbet,Nottingham Forest,2024112,77021142,43
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Ian Maatsen,Aston Villa,0.5,10,Pointsbet,Nottingham Forest,2024112,77021142,44
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Jhon Durán,Aston Villa,0.5,10,Pointsbet,Nottingham Forest,2024112,77021142,45
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Jaden Philogene,Aston Villa,0.5,7,Pointsbet,Nottingham Forest,2024112,77021142,46
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,S. Swinkels,NA,0.5,26,Pointsbet,NA,2024112,77021142,47
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Lamare Bogarde,Aston Villa,0.5,13,Pointsbet,Nottingham Forest,2024112,77021142,48
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player assists,Kosta Nedeljkovic,Aston Villa,0.5,10,Pointsbet,Nottingham Forest,2024112,77021142,49
