match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency,class_external_id,competition_external_id,event_external_id,market_id,player_id
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Trent Alexander-Arnold,Liverpool,Crystal Palace,89.5,2.9,Sportsbet,49,289,12731559,455059102,2204989725
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Andrew Robertson,Liverpool,Crystal Palace,89.5,3.5,Sportsbet,49,289,12731559,455059102,2204989719
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Tyler Morton,NA,NA,89.5,5.3,Sportsbet,49,289,12731559,455059102,2204989734
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Wataru Endo,Liverpool,Crystal Palace,89.5,5,Sportsbet,49,289,12731559,455059102,2204989724
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Cody Gakpo,Liverpool,Crystal Palace,89.5,7.5,Sportsbet,49,289,12731559,455059102,2204989728
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Curtis Jones,Liverpool,Crystal Palace,89.5,8.75,Sportsbet,49,289,12731559,455059102,2204989729
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Ryan Gravenberch,Liverpool,Crystal Palace,89.5,11.5,Sportsbet,49,289,12731559,455059102,2204989731
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Konstantinos Tsimikas,Liverpool,Crystal Palace,89.5,14,Sportsbet,49,289,12731559,455059102,2204989722
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Jefferson Lerma,Crystal Palace,Liverpool,49.5,1.33,Sportsbet,49,289,12731559,455059100,2204989624
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Joel Ward,Crystal Palace,Liverpool,49.5,1.56,Sportsbet,49,289,12731559,455059100,2204989623
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Marc Guéhi,Crystal Palace,Liverpool,49.5,1.19,Sportsbet,49,289,12731559,455059100,2204989631
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Maxence Lacroix,Crystal Palace,Liverpool,49.5,1.56,Sportsbet,49,289,12731559,455059100,2204989632
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Trevoh Chalobah,Chelsea,Crystal Palace,49.5,1.43,Sportsbet,49,289,12731559,455059100,2204989626
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Adam Wharton,Crystal Palace,Liverpool,49.5,2.4,Sportsbet,49,289,12731559,455059100,2204989636
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Daichi Kamada,Crystal Palace,Liverpool,49.5,2.55,Sportsbet,49,289,12731559,455059100,2204989630
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Tyrick Mitchell,Crystal Palace,Liverpool,49.5,2.55,Sportsbet,49,289,12731559,455059100,2204989634
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Nathaniel Clyne,Crystal Palace,Liverpool,49.5,3.1,Sportsbet,49,289,12731559,455059100,2204989620
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Will Hughes,Crystal Palace,Liverpool,49.5,3.35,Sportsbet,49,289,12731559,455059100,2204989621
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Daniel Muñoz,Crystal Palace,Liverpool,49.5,4.5,Sportsbet,49,289,12731559,455059100,2204989633
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Eberechi Eze,Crystal Palace,Liverpool,49.5,4,Sportsbet,49,289,12731559,455059100,2204989628
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Jeffrey Schlupp,Crystal Palace,Liverpool,49.5,11,Sportsbet,49,289,12731559,455059100,2204989622
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Franco Umeh-Chibueze,NA,NA,49.5,14,Sportsbet,49,289,12731559,455059100,2204989637
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Asher Agbinone,NA,NA,49.5,17,Sportsbet,49,289,12731559,455059100,2204989638
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Cody Gakpo,Liverpool,Crystal Palace,49.5,1.12,Sportsbet,49,289,12731559,455059100,2204989650
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Curtis Jones,Liverpool,Crystal Palace,49.5,1.16,Sportsbet,49,289,12731559,455059100,2204989651
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Konstantinos Tsimikas,Liverpool,Crystal Palace,49.5,1.28,Sportsbet,49,289,12731559,455059100,2204989644
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Ryan Gravenberch,Liverpool,Crystal Palace,49.5,1.23,Sportsbet,49,289,12731559,455059100,2204989653
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Tyler Morton,NA,NA,49.5,1.08,Sportsbet,49,289,12731559,455059100,2204989656
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Wataru Endo,Liverpool,Crystal Palace,49.5,1.07,Sportsbet,49,289,12731559,455059100,2204989646
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Luis Díaz,Liverpool,Crystal Palace,49.5,2.55,Sportsbet,49,289,12731559,455059100,2204989652
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Federico Chiesa,Liverpool,Crystal Palace,49.5,4.3,Sportsbet,49,289,12731559,455059100,2204989645
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Mohamed Salah,Liverpool,Crystal Palace,49.5,9,Sportsbet,49,289,12731559,455059100,2204989640
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Diogo Jota,Liverpool,Crystal Palace,49.5,11.5,Sportsbet,49,289,12731559,455059100,2204989643
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Asher Agbinone,NA,NA,29.5,1.77,Sportsbet,49,289,12731559,455059099,2204989599
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Daichi Kamada,Crystal Palace,Liverpool,29.5,1.06,Sportsbet,49,289,12731559,455059099,2204989591
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Daniel Muñoz,Crystal Palace,Liverpool,29.5,1.17,Sportsbet,49,289,12731559,455059099,2204989594
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Eberechi Eze,Crystal Palace,Liverpool,29.5,1.15,Sportsbet,49,289,12731559,455059099,2204989589
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Franco Umeh-Chibueze,NA,NA,29.5,1.65,Sportsbet,49,289,12731559,455059099,2204989598
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Jeffrey Schlupp,Crystal Palace,Liverpool,29.5,1.53,Sportsbet,49,289,12731559,455059099,2204989583
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Nathaniel Clyne,Crystal Palace,Liverpool,29.5,1.09,Sportsbet,49,289,12731559,455059099,2204989581
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Tyrick Mitchell,Crystal Palace,Liverpool,29.5,1.06,Sportsbet,49,289,12731559,455059099,2204989595
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Will Hughes,Crystal Palace,Liverpool,29.5,1.11,Sportsbet,49,289,12731559,455059099,2204989582
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Ismaïla Sarr,Crystal Palace,Liverpool,29.5,2.65,Sportsbet,49,289,12731559,455059099,2204989586
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Matheus Franca,NA,NA,29.5,2.03,Sportsbet,49,289,12731559,455059099,2204989596
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Eddie Nketiah,Arsenal,Crystal Palace,29.5,3.8,Sportsbet,49,289,12731559,455059099,2204989590
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Eddie Nketiah,Crystal Palace,Liverpool,29.5,3.8,Sportsbet,49,289,12731559,455059099,2204989590
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Jean-Philippe Mateta,Crystal Palace,Liverpool,29.5,12,Sportsbet,49,289,12731559,455059099,2204989588
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Diogo Jota,Liverpool,Crystal Palace,29.5,1.47,Sportsbet,49,289,12731559,455059099,2204989604
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Federico Chiesa,Liverpool,Crystal Palace,29.5,1.14,Sportsbet,49,289,12731559,455059099,2204989606
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Mohamed Salah,Liverpool,Crystal Palace,29.5,1.37,Sportsbet,49,289,12731559,455059099,2204989601
Crystal Palace v Liverpool,Crystal Palace,Liverpool,Player Attempted Passes,Darwin Núñez,Liverpool,Crystal Palace,29.5,2.1,Sportsbet,49,289,12731559,455059099,2204989616
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Tarkowski,Everton,Newcastle United,89.5,12.5,Sportsbet,49,289,12731638,455062810,2205004806
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Kieran Trippier,Newcastle United,Everton,89.5,6.75,Sportsbet,49,289,12731638,455062810,2205004825
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Lewis Hall,Newcastle United,Everton,89.5,6.75,Sportsbet,49,289,12731638,455062810,2205004844
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Bruno Guimarães,Newcastle United,Everton,89.5,8.25,Sportsbet,49,289,12731638,455062810,2205004839
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dan Burn,Newcastle United,Everton,89.5,9,Sportsbet,49,289,12731638,455062810,2205004828
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Emil Krafth,Newcastle United,Everton,89.5,9,Sportsbet,49,289,12731638,455062810,2205004826
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Fabian Schär,Newcastle United,Everton,89.5,9.25,Sportsbet,49,289,12731638,455062810,2205004827
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Lloyd Kelly,Newcastle United,Everton,89.5,10.5,Sportsbet,49,289,12731638,455062810,2205004835
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Tarkowski,Everton,Newcastle United,69.5,3.25,Sportsbet,49,289,12731638,455062809,2205004766
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jarrad Branthwaite,Everton,Newcastle United,69.5,4.75,Sportsbet,49,289,12731638,455062809,2205004778
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jake O'Brien,Everton,Newcastle United,69.5,6.75,Sportsbet,49,289,12731638,455062809,2205004784
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Michael Keane,Everton,Newcastle United,69.5,6.5,Sportsbet,49,289,12731638,455062809,2205004768
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Idrissa Gueye,Everton,Newcastle United,69.5,9,Sportsbet,49,289,12731638,455062809,2205004769
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Ashley Young,Everton,Newcastle United,69.5,12.5,Sportsbet,49,289,12731638,455062809,2205004767
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Garner,Everton,Newcastle United,69.5,14,Sportsbet,49,289,12731638,455062809,2205004777
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Roman Dixon,Everton,Newcastle United,69.5,17,Sportsbet,49,289,12731638,455062809,2205004783
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Bruno Guimarães,Newcastle United,Everton,69.5,2.45,Sportsbet,49,289,12731638,455062809,2205004799
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dan Burn,Newcastle United,Everton,69.5,2.6,Sportsbet,49,289,12731638,455062809,2205004788
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Emil Krafth,Newcastle United,Everton,69.5,2.6,Sportsbet,49,289,12731638,455062809,2205004786
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Fabian Schär,Newcastle United,Everton,69.5,2.3,Sportsbet,49,289,12731638,455062809,2205004787
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Kieran Trippier,Newcastle United,Everton,69.5,2.18,Sportsbet,49,289,12731638,455062809,2205004785
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Lewis Hall,Newcastle United,Everton,69.5,2.15,Sportsbet,49,289,12731638,455062809,2205004804
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Lloyd Kelly,Newcastle United,Everton,69.5,2.8,Sportsbet,49,289,12731638,455062809,2205004795
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Sandro Tonali,Newcastle United,Everton,69.5,4.9,Sportsbet,49,289,12731638,455062809,2205004798
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Matt Targett,Newcastle United,Everton,69.5,5.9,Sportsbet,49,289,12731638,455062809,2205004789
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Tino Livramento,Newcastle United,Everton,69.5,6.75,Sportsbet,49,289,12731638,455062809,2205004802
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Alex Murphy,Newcastle United,Everton,69.5,7.5,Sportsbet,49,289,12731638,455062809,2205004805
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Joelinton,Newcastle United,Everton,69.5,7.75,Sportsbet,49,289,12731638,455062809,2205004793
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Abdoulaye Doucouré,Everton,Newcastle United,29.5,1.2,Sportsbet,49,289,12731638,455062807,2205004690
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dwight McNeil,Everton,Newcastle United,29.5,1.17,Sportsbet,49,289,12731638,455062807,2205004696
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jack Harrison,Everton,Newcastle United,29.5,1.7,Sportsbet,49,289,12731638,455062807,2205004692
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Garner,Everton,Newcastle United,29.5,1.07,Sportsbet,49,289,12731638,455062807,2205004697
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jesper Lindstrøm,Everton,Newcastle United,29.5,1.17,Sportsbet,49,289,12731638,455062807,2205004701
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Nathan Patterson,Everton,Newcastle United,29.5,1.2,Sportsbet,49,289,12731638,455062807,2205004700
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Orel Mangala,Everton,Newcastle United,29.5,1.11,Sportsbet,49,289,12731638,455062807,2205004693
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Roman Dixon,Everton,Newcastle United,29.5,1.08,Sportsbet,49,289,12731638,455062807,2205004703
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Tim Iroegbunam,Everton,Newcastle United,29.5,1.37,Sportsbet,49,289,12731638,455062807,2205004702
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Vitaliy Mykolenko,Everton,Newcastle United,29.5,1.18,Sportsbet,49,289,12731638,455062807,2205004694
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Iliman Ndiaye,Everton,Newcastle United,29.5,2.5,Sportsbet,49,289,12731638,455062807,2205004695
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Beto,Everton,Newcastle United,29.5,7,Sportsbet,49,289,12731638,455062807,2205004699
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dominic Calvert-Lewin,Everton,Newcastle United,29.5,12.5,Sportsbet,49,289,12731638,455062807,2205004691
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Anthony Gordon,Newcastle United,Everton,29.5,1.11,Sportsbet,49,289,12731638,455062807,2205004720
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Harrison Ashby,NA,NA,29.5,1.36,Sportsbet,49,289,12731638,455062807,2205004721
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Harvey Barnes,Newcastle United,Everton,29.5,1.4,Sportsbet,49,289,12731638,455062807,2205004714
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jacob Murphy,Newcastle United,Everton,29.5,1.47,Sportsbet,49,289,12731638,455062807,2205004710
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Joe Willock,Newcastle United,Everton,29.5,1.17,Sportsbet,49,289,12731638,455062807,2205004717
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Miguel Almirón,Newcastle United,Everton,29.5,1.15,Sportsbet,49,289,12731638,455062807,2205004711
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Sean Longstaff,Newcastle United,Everton,29.5,1.13,Sportsbet,49,289,12731638,455062807,2205004716
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Alexander Isak,Newcastle United,Everton,29.5,3.35,Sportsbet,49,289,12731638,455062807,2205004712
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,William Osula,Newcastle United,Everton,29.5,3.35,Sportsbet,49,289,12731638,455062807,2205004723
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jake O'Brien,Everton,Newcastle United,49.5,1.79,Sportsbet,49,289,12731638,455062808,2205004744
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Tarkowski,Everton,Newcastle United,49.5,1.29,Sportsbet,49,289,12731638,455062808,2205004726
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jarrad Branthwaite,Everton,Newcastle United,49.5,1.51,Sportsbet,49,289,12731638,455062808,2205004738
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Michael Keane,Everton,Newcastle United,49.5,1.78,Sportsbet,49,289,12731638,455062808,2205004728
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Ashley Young,Everton,Newcastle United,49.5,2.4,Sportsbet,49,289,12731638,455062808,2205004727
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Idrissa Gueye,Everton,Newcastle United,49.5,2.07,Sportsbet,49,289,12731638,455062808,2205004729
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,James Garner,Everton,Newcastle United,49.5,2.65,Sportsbet,49,289,12731638,455062808,2205004737
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Roman Dixon,Everton,Newcastle United,49.5,2.9,Sportsbet,49,289,12731638,455062808,2205004743
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Orel Mangala,Everton,Newcastle United,49.5,3.35,Sportsbet,49,289,12731638,455062808,2205004733
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dwight McNeil,Everton,Newcastle United,49.5,4.4,Sportsbet,49,289,12731638,455062808,2205004736
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jesper Lindstrøm,Everton,Newcastle United,49.5,4.5,Sportsbet,49,289,12731638,455062808,2205004741
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Nathan Patterson,Everton,Newcastle United,49.5,4.8,Sportsbet,49,289,12731638,455062808,2205004740
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Vitaliy Mykolenko,Everton,Newcastle United,49.5,4.6,Sportsbet,49,289,12731638,455062808,2205004734
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Abdoulaye Doucouré,Everton,Newcastle United,49.5,5,Sportsbet,49,289,12731638,455062808,2205004730
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Tim Iroegbunam,Everton,Newcastle United,49.5,7.5,Sportsbet,49,289,12731638,455062808,2205004742
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Jack Harrison,Everton,Newcastle United,49.5,14,Sportsbet,49,289,12731638,455062808,2205004732
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Alex Murphy,Newcastle United,Everton,49.5,1.87,Sportsbet,49,289,12731638,455062808,2205004765
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Bruno Guimarães,Newcastle United,Everton,49.5,1.16,Sportsbet,49,289,12731638,455062808,2205004759
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Dan Burn,Newcastle United,Everton,49.5,1.19,Sportsbet,49,289,12731638,455062808,2205004748
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Emil Krafth,Newcastle United,Everton,49.5,1.19,Sportsbet,49,289,12731638,455062808,2205004746
Everton v Newcastle United,Everton,Newcastle United,Player Attempted Passes,Fabian Schär,Newcastle United,Everton,49.5,1.19,Sportsbet,49,289,12731638,455062808,2205004747
