match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency,class_external_id,competition_external_id,event_external_id,market_id,player_id
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Gabriel Gudmundsson,NA,NA,0.5,8.5,Sportsbet,49,289,15077137,553482650,2640831492
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Sebastiaan Bornauw,NA,NA,0.5,9.5,Sportsbet,49,289,15077137,553482650,2640831497
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Ao Tanaka,NA,NA,0.5,10,Sportsbet,49,289,15077137,553482650,2640831501
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Dominic Calvert-Lewin,NA,NA,0.5,10,Sportsbet,49,289,15077137,553482650,2640831486
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Ethan Ampadu,NA,NA,0.5,13,Sportsbet,49,289,15077137,553482650,2640831490
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Joe Rodon,NA,NA,0.5,14,Sportsbet,49,289,15077137,553482650,2640831488
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Pascal Struijk,NA,NA,0.5,14,Sportsbet,49,289,15077137,553482650,2640831495
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Bukayo Saka,Arsenal,Leeds United,0.5,2.6,Sportsbet,49,289,15077137,553482650,2640831517
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Eberechi Eze,Arsenal,Leeds United,0.5,2.88,Sportsbet,49,289,15077137,553482650,2640831513
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Eberechi Eze,Crystal Palace,Leeds United,0.5,2.88,Sportsbet,49,289,15077137,553482650,2640831513
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Leandro Trossard,Arsenal,Leeds United,0.5,2.6,Sportsbet,49,289,15077137,553482650,2640831506
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Declan Rice,Arsenal,Leeds United,0.5,3.5,Sportsbet,49,289,15077137,553482650,2640831511
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Gabriel Jesus,Arsenal,Leeds United,0.5,3.4,Sportsbet,49,289,15077137,553482650,2640831509
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Gabriel Martinelli,Arsenal,Leeds United,0.5,3.5,Sportsbet,49,289,15077137,553482650,2640831520
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Martin <c3><98>degaard,NA,NA,0.5,3.1,Sportsbet,49,289,15077137,553482650,2640831507
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Mikel Merino,Arsenal,Leeds United,0.5,3,Sportsbet,49,289,15077137,553482650,2640831508
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Noni Madueke,Arsenal,Leeds United,0.5,3.5,Sportsbet,49,289,15077137,553482650,2640831522
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Ben White,Arsenal,Leeds United,0.5,4.33,Sportsbet,49,289,15077137,553482650,2640831510
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Kai Havertz,Arsenal,Leeds United,0.5,4,Sportsbet,49,289,15077137,553482650,2640831512
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Riccardo Calafiori,Arsenal,Leeds United,0.5,4.33,Sportsbet,49,289,15077137,553482650,2640831521
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Viktor Gyokeres,NA,NA,0.5,4.5,Sportsbet,49,289,15077137,553482650,2640831516
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Christian N<c3><b8>rgaard,NA,NA,0.5,5.5,Sportsbet,49,289,15077137,553482650,2640831505
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Jurrien Timber,NA,NA,0.5,5.5,Sportsbet,49,289,15077137,553482650,2640831519
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Myles Lewis-Skelly,Arsenal,Leeds United,0.5,6,Sportsbet,49,289,15077137,553482650,2640831525
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Cristhian Mosquera,Arsenal,Leeds United,0.5,7.5,Sportsbet,49,289,15077137,553482650,2640831524
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Gabriel Magalh<c3><a3>es,NA,NA,0.5,7,Sportsbet,49,289,15077137,553482650,2640831514
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Martin Zubimendi,NA,NA,0.5,7.5,Sportsbet,49,289,15077137,553482650,2640831518
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,Piero Hincapie,NA,NA,0.5,7,Sportsbet,49,289,15077137,553482650,2640831523
Leeds United v Arsenal,Leeds United,Arsenal,Player Assists,William Saliba,Arsenal,Leeds United,0.5,7.5,Sportsbet,49,289,15077137,553482650,2640831515
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Hugo Bueno,Wolverhampton Wanderers,Bournemouth,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870530
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Bournemouth,0.5,3.6,Sportsbet,49,289,15077147,553489070,2640870522
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,David Moller Wolfe,NA,NA,0.5,4.33,Sportsbet,49,289,15077147,553489070,2640870535
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Hee-chan Hwang,Wolverhampton Wanderers,Bournemouth,0.5,4,Sportsbet,49,289,15077147,553489070,2640870521
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Jackson Tchatchoua,Wolverhampton Wanderers,Bournemouth,0.5,4.5,Sportsbet,49,289,15077147,553489070,2640870534
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Jhon Arias,Wolverhampton Wanderers,Bournemouth,0.5,4.2,Sportsbet,49,289,15077147,553489070,2640870533
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Mateus Mane,NA,NA,0.5,4.33,Sportsbet,49,289,15077147,553489070,2640870537
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Rodrigo Gomes,Wolverhampton Wanderers,Bournemouth,0.5,4.33,Sportsbet,49,289,15077147,553489070,2640870532
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Tolu Arokodare,Wolverhampton Wanderers,Bournemouth,0.5,4.5,Sportsbet,49,289,15077147,553489070,2640870528
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Jo<c3><a3>o Gomes,NA,NA,0.5,6,Sportsbet,49,289,15077147,553489070,2640870529
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Matt Doherty,Wolverhampton Wanderers,Bournemouth,0.5,7.5,Sportsbet,49,289,15077147,553489070,2640870520
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Pedro Lima,Wolverhampton Wanderers,Bournemouth,0.5,7,Sportsbet,49,289,15077147,553489070,2640870538
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Emmanuel Agbadou,Wolverhampton Wanderers,Bournemouth,0.5,10,Sportsbet,49,289,15077147,553489070,2640870531
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Ladislav Krejci,Wolverhampton Wanderers,Bournemouth,0.5,10,Sportsbet,49,289,15077147,553489070,2640870527
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Santiago Bueno,Wolverhampton Wanderers,Bournemouth,0.5,10,Sportsbet,49,289,15077147,553489070,2640870524
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Yerson Mosquera,Wolverhampton Wanderers,Bournemouth,0.5,10,Sportsbet,49,289,15077147,553489070,2640870536
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Andre,NA,NA,0.5,11,Sportsbet,49,289,15077147,553489070,2640870526
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Alex Jimenez,NA,NA,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870555
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Amine Adli,Bournemouth,Wolverhampton Wanderers,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870548
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Dominic Sadi,Bournemouth,Wolverhampton Wanderers,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870551
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Enes Unal,NA,NA,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870541
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Remy Rees-Dottin,Bournemouth,Wolverhampton Wanderers,0.5,3.75,Sportsbet,49,289,15077147,553489070,2640870556
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,David Brooks,Bournemouth,Wolverhampton Wanderers,0.5,4.5,Sportsbet,49,289,15077147,553489070,2640870543
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Junior Kroupi,NA,NA,0.5,4.5,Sportsbet,49,289,15077147,553489070,2640870554
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Lewis Cook,Bournemouth,Wolverhampton Wanderers,0.5,4.33,Sportsbet,49,289,15077147,553489070,2640870542
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Marcos Senesi,Bournemouth,Wolverhampton Wanderers,0.5,4,Sportsbet,49,289,15077147,553489070,2640870547
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Rayan,NA,NA,0.5,4.5,Sportsbet,49,289,15077147,553489070,2640870552
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Adrien Truffert,Bournemouth,Wolverhampton Wanderers,0.5,5,Sportsbet,49,289,15077147,553489070,2640870549
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Alex Scott,Bournemouth,Wolverhampton Wanderers,0.5,5.5,Sportsbet,49,289,15077147,553489070,2640870550
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Ryan Christie,Bournemouth,Wolverhampton Wanderers,0.5,5.5,Sportsbet,49,289,15077147,553489070,2640870540
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Evanilson,Bournemouth,Wolverhampton Wanderers,0.5,6,Sportsbet,49,289,15077147,553489070,2640870544
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,James Hill,Bournemouth,Wolverhampton Wanderers,0.5,6,Sportsbet,49,289,15077147,553489070,2640870545
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Alex Toth,NA,NA,0.5,7,Sportsbet,49,289,15077147,553489070,2640870553
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Bafode Diakite,NA,NA,0.5,9,Sportsbet,49,289,15077147,553489070,2640870546
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Adam Smith,Bournemouth,Wolverhampton Wanderers,0.5,10,Sportsbet,49,289,15077147,553489070,2640870539
Wolverhampton Wanderers v Bournemouth,Wolverhampton Wanderers,Bournemouth,Player Assists,Veljko Milosavljevic,Bournemouth,Wolverhampton Wanderers,0.5,17,Sportsbet,49,289,15077147,553489070,2640870557
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Alejandro Garnacho,Chelsea,West Ham United,0.5,2.6,Sportsbet,49,289,15077149,553493298,2640898159
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Cole Palmer,Chelsea,West Ham United,0.5,2.8,Sportsbet,49,289,15077149,553493298,2640898153
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Estevao,NA,NA,0.5,2.5,Sportsbet,49,289,15077149,553493298,2640898165
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Tyrique George,Chelsea,West Ham United,0.5,2.75,Sportsbet,49,289,15077149,553493298,2640898164
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Andrey Santos,Chelsea,West Ham United,0.5,3.75,Sportsbet,49,289,15077149,553493298,2640898158
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Enzo Fern<c3><a1>ndez,NA,NA,0.5,3.2,Sportsbet,49,289,15077149,553493298,2640898157
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Jamie Gittens,Chelsea,West Ham United,0.5,3.1,Sportsbet,49,289,15077149,553493298,2640898160
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Jo<c3><a3>o Pedro,NA,NA,0.5,3.6,Sportsbet,49,289,15077149,553493298,2640898152
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Liam Delap,Chelsea,West Ham United,0.5,3.6,Sportsbet,49,289,15077149,553493298,2640898154
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Marc Guiu,Chelsea,West Ham United,0.5,3.4,Sportsbet,49,289,15077149,553493298,2640898162
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Pedro Neto,Chelsea,West Ham United,0.5,3.3,Sportsbet,49,289,15077149,553493298,2640898148
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Reece James,Chelsea,West Ham United,0.5,3.4,Sportsbet,49,289,15077149,553493298,2640898147
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Jorrel Hato,Chelsea,West Ham United,0.5,4.5,Sportsbet,49,289,15077149,553493298,2640898161
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Malo Gusto,Chelsea,West Ham United,0.5,4.5,Sportsbet,49,289,15077149,553493298,2640898156
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Marc Cucurella,Chelsea,West Ham United,0.5,5.5,Sportsbet,49,289,15077149,553493298,2640898149
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Mois<c3><a9>s Caicedo,NA,NA,0.5,5,Sportsbet,49,289,15077149,553493298,2640898155
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Beno<c3><ae>t Badiashile,NA,NA,0.5,6.5,Sportsbet,49,289,15077149,553493298,2640898151
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Josh Acheampong,Chelsea,West Ham United,0.5,6,Sportsbet,49,289,15077149,553493298,2640898163
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Trevoh Chalobah,Chelsea,West Ham United,0.5,6.5,Sportsbet,49,289,15077149,553493298,2640898146
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Wesley Fofana,Chelsea,West Ham United,0.5,7,Sportsbet,49,289,15077149,553493298,2640898150
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Adama Traor<c3><a9>,NA,NA,0.5,3.6,Sportsbet,49,289,15077149,553493298,2640898167
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,El Hadji Malick Diouf,West Ham United,Chelsea,0.5,4.33,Sportsbet,49,289,15077149,553493298,2640898183
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Jarrod Bowen,West Ham United,Chelsea,0.5,4.33,Sportsbet,49,289,15077149,553493298,2640898168
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Pablo,West Ham United,Chelsea,0.5,4.5,Sportsbet,49,289,15077149,553493298,2640898179
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Crysencio Summerville,West Ham United,Chelsea,0.5,5,Sportsbet,49,289,15077149,553493298,2640898177
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Ollie Scarles,NA,NA,0.5,5.5,Sportsbet,49,289,15077149,553493298,2640898182
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Valentin Castellanos,NA,NA,0.5,5.5,Sportsbet,49,289,15077149,553493298,2640898175
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Freddie Potts,West Ham United,Chelsea,0.5,6.5,Sportsbet,49,289,15077149,553493298,2640898178
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Mateus Fernandes,West Ham United,Chelsea,0.5,6,Sportsbet,49,289,15077149,553493298,2640898181
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Mateus Fernandes,Southampton,Chelsea,0.5,6,Sportsbet,49,289,15077149,553493298,2640898181
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Aaron Wan-Bissaka,West Ham United,Chelsea,0.5,7.5,Sportsbet,49,289,15077149,553493298,2640898173
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Soungoutou Magassa,West Ham United,Chelsea,0.5,7.5,Sportsbet,49,289,15077149,553493298,2640898180
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Tomas Soucek,NA,NA,0.5,7.5,Sportsbet,49,289,15077149,553493298,2640898172
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Callum Wilson,West Ham United,Chelsea,0.5,8,Sportsbet,49,289,15077149,553493298,2640898166
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Kyle Walker-Peters,West Ham United,Chelsea,0.5,9.5,Sportsbet,49,289,15077149,553493298,2640898170
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Jean-Clair Todibo,West Ham United,Chelsea,0.5,11,Sportsbet,49,289,15077149,553493298,2640898176
Chelsea v West Ham United,Chelsea,West Ham United,Player Assists,Max Kilman,NA,NA,0.5,15,Sportsbet,49,289,15077149,553493298,2640898169
