match,start_time,market_name,home_team,away_team,player_name,player_team,opposition_team,line,over_price,agency
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Marcus Edwards,NA,NA,2.5,301,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Mason Mount,Manchester United,Burnley,0.5,3.3,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Mason Mount,Manchester United,Burnley,1.5,15,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Mason Mount,Manchester United,Burnley,2.5,101,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matheus Cunha,Manchester United,Burnley,0.5,2.1,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matheus Cunha,Manchester United,Burnley,1.5,7,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matheus Cunha,Manchester United,Burnley,2.5,26,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matthijs de Ligt,Manchester United,Burnley,0.5,7,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matthijs de Ligt,Manchester United,Burnley,1.5,81,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Matthijs de Ligt,Manchester United,Burnley,2.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Maxime Esteve,NA,NA,0.5,21,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Maxime Esteve,NA,NA,1.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Maxime Esteve,NA,NA,2.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Oliver Sonne,NA,NA,0.5,15,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Oliver Sonne,NA,NA,1.5,201,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Oliver Sonne,NA,NA,2.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Patrick Dorgu,Manchester United,Burnley,0.5,6,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Patrick Dorgu,Manchester United,Burnley,1.5,51,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Patrick Dorgu,Manchester United,Burnley,2.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Quilindschy Hartman,NA,NA,0.5,15,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Quilindschy Hartman,NA,NA,1.5,301,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Quilindschy Hartman,NA,NA,2.5,401,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Zian Flemming,NA,NA,0.5,4.25,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Zian Flemming,NA,NA,1.5,26,TAB
Manchester United v Burnley,2025-08-30T14:00:00.000Z,Player Goals,Manchester United,Burnley,Zian Flemming,NA,NA,2.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Aaron Hickey,Brentford,Sunderland,0.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Aaron Hickey,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Aaron Hickey,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Antoni Milambo,Brentford,Sunderland,0.5,5.5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Antoni Milambo,Brentford,Sunderland,1.5,51,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Antoni Milambo,Brentford,Sunderland,2.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Arthur Masuaku,NA,NA,0.5,12,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Arthur Masuaku,NA,NA,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Arthur Masuaku,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Benjamin Arthur,Brentford,Sunderland,0.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Benjamin Arthur,Brentford,Sunderland,1.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Benjamin Arthur,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chemsdine Talbi,NA,NA,0.5,4,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chemsdine Talbi,NA,NA,1.5,21,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chemsdine Talbi,NA,NA,2.5,151,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chris Rigg,NA,NA,0.5,4.75,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chris Rigg,NA,NA,1.5,34,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Chris Rigg,NA,NA,2.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Ballard,NA,NA,0.5,8.5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Ballard,NA,NA,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Ballard,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Neil,NA,NA,0.5,8.5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Neil,NA,NA,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dan Neil,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dango Ouattara,Bournemouth,Sunderland,0.5,3.4,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dango Ouattara,Bournemouth,Sunderland,1.5,15,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Dango Ouattara,Bournemouth,Sunderland,2.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Eliezer Mayenda,NA,NA,0.5,3.7,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Eliezer Mayenda,NA,NA,1.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Eliezer Mayenda,NA,NA,2.5,151,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Enzo Le Fee,NA,NA,0.5,6,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Enzo Le Fee,NA,NA,1.5,51,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Enzo Le Fee,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,F<c3><a1>bio Carvalho,NA,NA,0.5,4.25,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,F<c3><a1>bio Carvalho,NA,NA,1.5,26,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,F<c3><a1>bio Carvalho,NA,NA,2.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Frank Onyeka,Brentford,Sunderland,0.5,9,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Frank Onyeka,Brentford,Sunderland,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Frank Onyeka,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Granit Xhaka,NA,NA,0.5,7,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Granit Xhaka,NA,NA,1.5,81,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Granit Xhaka,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Habib Diarra,NA,NA,0.5,6,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Habib Diarra,NA,NA,1.5,51,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Habib Diarra,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Harrison Jones,NA,NA,0.5,7,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Harrison Jones,NA,NA,1.5,81,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Harrison Jones,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Igor Thiago,Brentford,Sunderland,0.5,3,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Igor Thiago,Brentford,Sunderland,1.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Igor Thiago,Brentford,Sunderland,2.5,81,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jenson Seelt,NA,NA,0.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jenson Seelt,NA,NA,1.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jenson Seelt,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jordan Henderson,Brentford,Sunderland,0.5,10,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jordan Henderson,Brentford,Sunderland,1.5,151,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Jordan Henderson,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Keane Lewis-Potter,Brentford,Sunderland,0.5,5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Keane Lewis-Potter,Brentford,Sunderland,1.5,41,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Keane Lewis-Potter,Brentford,Sunderland,2.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kevin Schade,Brentford,Sunderland,0.5,3.5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kevin Schade,Brentford,Sunderland,1.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kevin Schade,Brentford,Sunderland,2.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kristoffer Ajer,Brentford,Sunderland,0.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kristoffer Ajer,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Kristoffer Ajer,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Marc Guiu,NA,NA,0.5,3.3,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Marc Guiu,NA,NA,1.5,15,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Marc Guiu,NA,NA,2.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mathias Jensen,Brentford,Sunderland,0.5,9,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mathias Jensen,Brentford,Sunderland,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mathias Jensen,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Michael Kayode,Brentford,Sunderland,0.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Michael Kayode,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Michael Kayode,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mikkel Damsgaard,Brentford,Sunderland,0.5,6,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mikkel Damsgaard,Brentford,Sunderland,1.5,51,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Mikkel Damsgaard,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Myles Peart-Harris,Brentford,Sunderland,0.5,5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Myles Peart-Harris,Brentford,Sunderland,1.5,41,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Myles Peart-Harris,Brentford,Sunderland,2.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nathan Collins,Brentford,Sunderland,0.5,12,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nathan Collins,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nathan Collins,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Noah Sadiki,NA,NA,0.5,8.5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Noah Sadiki,NA,NA,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Noah Sadiki,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nordi Mukiele,NA,NA,0.5,12,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nordi Mukiele,NA,NA,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Nordi Mukiele,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Omar Alderete,NA,NA,0.5,12,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Omar Alderete,NA,NA,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Omar Alderete,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Patrick Roberts,NA,NA,0.5,5,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Patrick Roberts,NA,NA,1.5,41,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Patrick Roberts,NA,NA,2.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Reinildo Mandava,NA,NA,0.5,15,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Reinildo Mandava,NA,NA,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Reinildo Mandava,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Rico Henry,Brentford,Sunderland,0.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Rico Henry,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Rico Henry,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Sepp van den Berg,Brentford,Sunderland,0.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Sepp van den Berg,Brentford,Sunderland,1.5,201,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Sepp van den Berg,Brentford,Sunderland,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Simon Adingra,NA,NA,0.5,3.9,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Simon Adingra,NA,NA,1.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Simon Adingra,NA,NA,2.5,151,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Trai Hume,NA,NA,0.5,17,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Trai Hume,NA,NA,1.5,301,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Trai Hume,NA,NA,2.5,401,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Wilson Isidor,NA,NA,0.5,3,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Wilson Isidor,NA,NA,1.5,13,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Wilson Isidor,NA,NA,2.5,81,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Yegor Yarmolyuk,Brentford,Sunderland,0.5,8,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Yegor Yarmolyuk,Brentford,Sunderland,1.5,101,TAB
Sunderland v Brentford,2025-08-30T14:00:00.000Z,Player Goals,Sunderland,Brentford,Yegor Yarmolyuk,Brentford,Sunderland,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adam Smith,Bournemouth,Tottenham Hotspur,0.5,17,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adam Smith,Bournemouth,Tottenham Hotspur,1.5,301,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adam Smith,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adrien Truffert,Bournemouth,Tottenham Hotspur,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adrien Truffert,Bournemouth,Tottenham Hotspur,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Adrien Truffert,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Alex Scott,Bournemouth,Tottenham Hotspur,0.5,7.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Alex Scott,Bournemouth,Tottenham Hotspur,1.5,81,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Alex Scott,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Amine Adli,NA,NA,0.5,4,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Amine Adli,NA,NA,1.5,21,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Amine Adli,NA,NA,2.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Antoine Semenyo,Bournemouth,Tottenham Hotspur,0.5,3.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Antoine Semenyo,Bournemouth,Tottenham Hotspur,1.5,17,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Antoine Semenyo,Bournemouth,Tottenham Hotspur,2.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Archie Gray,Tottenham Hotspur,Bournemouth,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Archie Gray,Tottenham Hotspur,Bournemouth,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Archie Gray,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Bafode Diakite,NA,NA,0.5,12,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Bafode Diakite,NA,NA,1.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Bafode Diakite,NA,NA,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Davies,Tottenham Hotspur,Bournemouth,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Davies,Tottenham Hotspur,Bournemouth,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Davies,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Doak,Liverpool,Tottenham Hotspur,0.5,4.75,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Doak,Liverpool,Tottenham Hotspur,1.5,26,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Doak,Liverpool,Tottenham Hotspur,2.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Winterburn,Bournemouth,Tottenham Hotspur,0.5,8,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Winterburn,Bournemouth,Tottenham Hotspur,1.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ben Winterburn,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Brennan Johnson,Tottenham Hotspur,Bournemouth,0.5,2.8,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Brennan Johnson,Tottenham Hotspur,Bournemouth,1.5,12,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Brennan Johnson,Tottenham Hotspur,Bournemouth,2.5,67,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Cristian Romero,Tottenham Hotspur,Bournemouth,0.5,9,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Cristian Romero,Tottenham Hotspur,Bournemouth,1.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Cristian Romero,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,David Brooks,Bournemouth,Tottenham Hotspur,0.5,4.75,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,David Brooks,Bournemouth,Tottenham Hotspur,1.5,26,TAB
